cbsa_code,rank_year_range,count,prosperity_rank,growth_rank,inclusion_rank,racial_inclusion_rank,value_year,average_annual_wage,output_per_job,output_per_person,employment_at_firms_0_5_years_old,jobs,real_gdp,employment_to_population_ratio,median_income,relative_income_poverty,gap_in_employment_to_population_ratio,gap_in_median_income,gap_in_relative_income_poverty
23940,NA,NA,NA,NA,NA,NA,2017,55389.6451100068,165039.486608288,90270.2574723257,NA,25292.597134301,4174277246.03528,NA,NA,NA,NA,NA,NA
23980,NA,NA,NA,NA,NA,NA,2017,35073.8789507692,87989.9623132035,31301.0905578814,NA,19176.9509320618,1687379189.79427,NA,NA,NA,NA,NA,NA
24020,NA,NA,NA,NA,NA,NA,2017,42527.7714162164,113444.156431912,49522.8067961353,3658,55070.277037105,6247401122.94607,0.7009941,32001.46,0.2598226,0.3094846,10327.62,0.0824762
24060,NA,NA,NA,NA,NA,NA,2017,48305.2169885766,119096.835655407,67130.8319356288,NA,43406.788075013,5169611105.6989,NA,NA,NA,NA,NA,NA
24100,NA,NA,NA,NA,NA,NA,2017,38601.4603947861,102936.264128086,33265.5423625376,NA,17411.2363708509,1792247625.86644,NA,NA,NA,NA,NA,NA
24140,NA,NA,NA,NA,NA,NA,2017,37792.5201866587,91519.9945791243,35780.8042205828,2434,48546.484755711,4442974021.67821,0.664082,24298.67,0.3100933,0.1018707,11093.79,0.1343609
24220,NA,NA,NA,NA,NA,NA,2017,42666.8696869415,94279.4872995184,53214.0411768873,3662,57805.392977753,5449862813.08973,0.7776155,30559.2,0.2896889,0.0062241,7573.057,0.0844557
24260,NA,NA,NA,NA,NA,NA,2017,38774.9781599876,101974.040489505,52975.5136256344,3717,44180.87715918,4505302556.29208,0.817914,33708.7,0.2411978,0.0121756,1846.559,0.1225084
24300,NA,NA,NA,NA,NA,NA,2017,41840.610520887,96615.019733032,40695.0112947472,5374,63861.859672683,6170014832.46439,0.7229852,29708.79,0.330616,0.0746281,8992.967,0.0646077
24330,NA,NA,NA,NA,NA,NA,2017,39532.9214380345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24380,NA,NA,NA,NA,NA,NA,2017,35590.6965769816,92267.5613709307,27401.4111304215,NA,7974.7430424343,735810093.085209,NA,NA,NA,NA,NA,NA
24420,NA,NA,NA,NA,NA,NA,2017,35403.658689397,100870.955207535,32369.7486722517,3168,27710.57864571,2795192537.34628,NA,NA,NA,NA,NA,NA
24460,NA,NA,NA,NA,NA,NA,2017,35912.9160922992,120141.388578283,58616.1909645085,NA,12917.4657488257,1551922271.97633,NA,NA,NA,NA,NA,NA
24500,NA,NA,NA,NA,NA,NA,2017,41557.906826456,95731.8129318951,46853.6919801001,3182,39963.636410655,3825791364.9431,0.7144597,27058.76,0.2581088,0.2176893,9426.563,0.1268219
24540,NA,NA,NA,NA,NA,NA,2017,47929.4256114579,114593.802655153,41887.7780414674,12428,111353.312242427,12760399488.1063,0.7395511,32065.1,0.2737323,0.1054113,10490.2,0.0542791
24580,NA,NA,NA,NA,NA,NA,2017,46352.3267885347,106007.727677421,58757.6639727833,11699,177396.41030429,18805390354.4893,0.8043842,34068.69,0.255971,0.1179776,5898.305,0.0351831
24620,NA,NA,NA,NA,NA,NA,2017,37497.4254908177,93085.3809390769,35693.0444828048,NA,26384.024859717,2455967004.77283,NA,NA,NA,NA,NA,NA
24640,NA,NA,NA,NA,NA,NA,2017,41189.1630482122,104292.88221435,41017.2196996528,NA,27806.30284284,2899999467.20485,NA,NA,NA,NA,NA,NA
24700,NA,NA,NA,NA,NA,NA,2017,44518.6799298541,107285.029377874,56949.9193044201,NA,14192.7536513898,1522669992.44228,NA,NA,NA,NA,NA,NA
24740,NA,NA,NA,NA,NA,NA,2017,33691.8953853283,85255.7434291517,32952.1912319124,NA,17864.875369903,1523083230.93022,NA,NA,NA,NA,NA,NA
24780,NA,NA,NA,NA,NA,NA,2017,42533.8127503319,111933.180938064,50208.9104815783,5285,80311.339989676,8989503750.44274,0.6890503,29827.99,0.2941319,0.0727461,12320.38,0.0865083
24820,NA,NA,NA,NA,NA,NA,2017,38904.3419860575,117188.464919068,43996.8893070472,NA,19348.522816592,2267423687.32798,NA,NA,NA,NA,NA,NA
24900,NA,NA,NA,NA,NA,NA,2017,32091.2465238776,76096.7889314056,32364.2101473952,NA,16740.785750764,1273920039.82177,NA,NA,NA,NA,NA,NA
24940,NA,NA,NA,NA,NA,NA,2017,39372.7354556455,90624.4371120775,33800.5071801393,NA,35461.194834145,3213650821.1661,NA,NA,NA,NA,NA,NA
24980,NA,NA,NA,NA,NA,NA,2017,33390.4320199279,79182.7716968859,41326.0159541572,NA,11005.4457522808,871441698.425313,NA,NA,NA,NA,NA,NA
25060,NA,NA,NA,NA,NA,NA,2017,42784.7133761758,109121.459881925,44083.0695817506,14756,159262.501676184,17378956687.3527,0.6937382,29966.18,0.2498395,0.014964,7657.162,0.0518544
25100,NA,NA,NA,NA,NA,NA,2017,38639.4811511251,107355.865122458,52876.8314519498,NA,10294.0419332019,1105125777.34575,NA,NA,NA,NA,NA,NA
25180,NA,NA,NA,NA,NA,NA,2017,41189.0104394645,102200.360003369,39806.3432519872,6184,103409.660400097,10568504520.7161,0.6904193,35346.56,0.284214,0.1935008,13712.58,0.1616717
25200,NA,NA,NA,NA,NA,NA,2017,40885.2070946636,110814.780305413,59752.9774015376,NA,15337.42777385,1699613689.20933,NA,NA,NA,NA,NA,NA
25220,NA,NA,NA,NA,NA,NA,2017,34882.7877886775,83750.5920153904,28873.8696600187,4559,45679.690331508,3825701108.3435,0.6404372,29692.23,0.2815726,0.0071095,11414.01,0.0476944
25260,NA,NA,NA,NA,NA,NA,2017,44047.0801240346,109299.673040439,38124.8323793258,5438,52356.74824802,5722575464.96918,0.6166914,27755.41,0.2079819,0.1001515,13955.15,0.0604402
25300,NA,NA,NA,NA,NA,NA,2017,37417.3790264796,95325.4147653398,43337.6369656705,NA,17665.948806596,1684013897.21202,NA,NA,NA,NA,NA,NA
25460,NA,NA,NA,NA,NA,NA,2017,36204.4384635341,87847.0441113967,29966.2998691426,NA,15421.6509444091,1354746450.78407,NA,NA,NA,NA,NA,NA
25500,NA,NA,NA,NA,NA,NA,2017,37614.0960677605,86605.4123219394,43105.6127421244,6037,66915.041830574,5795204788.27668,0.7047309,24133.19,0.3010914,0.0363429,6669.959,0.0131411
25580,NA,NA,NA,NA,NA,NA,2017,37231.2897394627,94546.6570130056,48838.5925798339,NA,16363.444088046,1547108935.74398,NA,NA,NA,NA,NA,NA
25620,NA,NA,NA,NA,NA,NA,2017,36465.2561259446,84701.9429875729,37031.5606505717,5136,65088.79797225,5513147654.97517,0.645964,27791.68,0.2931814,0.0609162,14148.46,0.0886219
25700,NA,NA,NA,NA,NA,NA,2017,35782.2489902744,111815.576948446,61853.3482189237,NA,15869.9776496334,1774510707.0527,NA,NA,NA,NA,NA,NA
25720,NA,NA,NA,NA,NA,NA,2017,37805.4153731521,105791.337217165,29649.549557206,NA,8998.1700120641,951928438.083657,NA,NA,NA,NA,NA,NA
25740,NA,NA,NA,NA,NA,NA,2017,44508.4968679068,99426.7481460509,49260.3570096138,NA,39469.027741402,3924277080.81387,NA,NA,NA,NA,NA,NA
25760,NA,NA,NA,NA,NA,NA,2017,31452.5139022921,91293.3116328108,28034.5965680812,NA,5703.1398921811,520658527.462404,NA,NA,NA,NA,NA,NA
25780,NA,NA,NA,NA,NA,NA,2017,33899.2307041721,83758.0838318199,29195.3697951207,NA,15410.530362703,1290756494.01208,NA,NA,NA,NA,NA,NA
25820,NA,NA,NA,NA,NA,NA,2017,40384.6154638749,105616.386693714,44265.1386791841,NA,7894.4014112039,833778152.161112,NA,NA,NA,NA,NA,NA
25840,NA,NA,NA,NA,NA,NA,2017,39815.1881212396,98530.1156896328,44309.4662479858,NA,39641.928073339,3905923759.22619,NA,NA,NA,NA,NA,NA
25860,NA,NA,NA,NA,NA,NA,2017,39173.3435091725,90738.693243603,38708.5032151673,12517,156360.886522557,14187982517.4681,0.6920409,27981.6,0.2417939,0.03417,10161.89,0.0754037
25880,NA,NA,NA,NA,NA,NA,2017,41020.2049259472,100390.061876747,29552.6463438335,NA,13505.77772602,1355845861.60874,NA,NA,NA,NA,NA,NA
25900,NA,NA,NA,NA,NA,NA,2017,41719.7347156213,107321.980448163,39294.316869398,NA,73366.46673614,7873834508.60683,NA,NA,NA,NA,NA,NA
25940,NA,NA,NA,NA,NA,NA,2017,40473.0987363008,99494.0038614345,40018.4751359571,9616,86598.763737777,8616057733.72184,0.7018206,27920.88,0.2479612,0.0225711,7684.568,0.0283109
25980,NA,NA,NA,NA,NA,NA,2017,49165.467921748,135265.833187294,59065.6687946384,958,35107.7552933376,4748879771.08893,0.6821492,29855.09,0.252788,0.0560809,13805.42,0.0891405
26020,NA,NA,NA,NA,NA,NA,2017,49217.7560505922,143236.490990033,61468.9230564175,NA,29507.43662612,4226541680.43621,NA,NA,NA,NA,NA,NA
26090,NA,NA,NA,NA,NA,NA,2017,45823.0037877853,118710.456900906,40248.0334542375,NA,39480.622634263,4686762751.64559,NA,NA,NA,NA,NA,NA
26140,NA,NA,NA,NA,NA,NA,2017,36062.8878179618,100774.185132986,23377.0517449936,4419,33786.405228779,3404797455.50308,0.6374437,25254.41,0.2254356,0.1195824,1655.875,0.0058498
26220,NA,NA,NA,NA,NA,NA,2017,37982.0444323734,94910.287427922,57315.8316442829,NA,14117.24938001,1339872196.3484,NA,NA,NA,NA,NA,NA
26260,NA,NA,NA,NA,NA,NA,2017,35375.9239291287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26300,NA,NA,NA,NA,NA,NA,2017,35818.2031908588,84011.8955656887,32338.6321683393,3717,37976.345504184,3190464772.46402,0.6270425,26490.1,0.275436,0.0752799,10316.25,0.1433808
26340,NA,NA,NA,NA,NA,NA,2017,34525.9898377983,76777.5851194809,26975.5250635024,NA,13495.2136886919,1036129917.68913,NA,NA,NA,NA,NA,NA
26380,NA,NA,NA,NA,NA,NA,2017,47781.7121475563,109904.966649136,45114.1404515091,7321,86411.635654709,9497067934.72809,0.6220693,30487.35,0.2687617,0.0517557,17655.57,0.1302687
26460,NA,NA,NA,NA,NA,NA,2017,40820.7977373962,118461.447947303,43577.7278378089,NA,22294.043029572,2640984617.88257,NA,NA,NA,NA,NA,NA
26500,NA,NA,NA,NA,NA,NA,2017,37122.9899274968,97396.4131540584,28725.915923702,NA,13417.0304528373,1306770641.28513,NA,NA,NA,NA,NA,NA
26540,NA,NA,NA,NA,NA,NA,2017,36474.5019845347,102980.475546634,41995.9939519749,NA,14818.4247949201,1526008432.23291,NA,NA,NA,NA,NA,NA
26580,NA,NA,NA,NA,NA,NA,2017,42073.8854038312,101737.856303425,38172.6026494395,10431,133751.003326361,13607540356.8563,0.5636761,28967.84,0.2708971,0.0363191,15014.04,0.2094279
26620,NA,NA,NA,NA,NA,NA,2017,55198.3744909753,112960.453915422,56880.9813073254,19685,229339.811203802,25906329174.4587,0.6974405,33534.55,0.2890868,0.0359077,14268.95,0.1348329
26660,NA,NA,NA,NA,NA,NA,2017,37528.1441057629,82178.8983685573,27204.9512984152,NA,28771.823110159,2364436727.24786,NA,NA,NA,NA,NA,NA
26700,NA,NA,NA,NA,NA,NA,2017,38570.2827495467,107220.842331941,52674.3089501174,NA,8919.9768142688,956407427.607281,NA,NA,NA,NA,NA,NA
26740,NA,NA,NA,NA,NA,NA,2017,36168.1373115198,88040.0472945466,39386.1023123246,NA,27964.833404808,2462025255.54341,NA,NA,NA,NA,NA,NA
26780,NA,NA,NA,NA,NA,NA,2017,43915.5515491621,97374.3228274835,45974.110369685,NA,16942.1971686374,1649734976.50578,NA,NA,NA,NA,NA,NA
26820,NA,NA,NA,NA,NA,NA,2017,42880.6657562819,100272.858317194,45327.9977081504,8202,65837.412845308,6601705570.20815,0.7374816,28977.42,0.2648944,0.0390326,4533.381,0.0059777
26860,NA,NA,NA,NA,NA,NA,2017,43297.9978319318,126659.746425156,46657.4086962165,NA,31293.974232862,3963686840.96968,NA,NA,NA,NA,NA,NA
26940,NA,NA,NA,NA,NA,NA,2017,30800.103069625,72192.6908214925,23159.8132431232,NA,8334.8480437918,601715107.869583,NA,NA,NA,NA,NA,NA
26960,NA,NA,NA,NA,NA,NA,2017,32661.0357533544,77866.93184525,24869.3249678427,NA,20533.4117271388,1598873771.50757,NA,NA,NA,NA,NA,NA
26980,NA,NA,NA,NA,NA,NA,2017,46188.6521838084,103906.422103315,59159.6086785033,6326,97639.205031982,10145340451.8852,0.776931,29784.26,0.2724026,0.1820612,7510.248,0.0383157
27020,NA,NA,NA,NA,NA,NA,2017,44341.4963266779,98178.0533906946,49980.0136799905,NA,15163.3143666841,1488704687.4722,NA,NA,NA,NA,NA,NA
27060,NA,NA,NA,NA,NA,NA,2017,48567.6638275678,110795.79824704,59667.5834602686,3231,56439.70421929,6253282081.80307,0.6247761,24646.98,0.3617517,0.1090372,11743.58,0.1055821
27100,NA,NA,NA,NA,NA,NA,2017,46687.7291452299,116253.774933799,42956.2710098021,3669,58618.163899414,6814582832.99501,0.6532581,29156.01,0.3105771,0.2688436,6942.291,0.1007241
27160,NA,NA,NA,NA,NA,NA,2017,34951.3218698276,88827.0045421026,28626.2684654307,NA,10457.3354716074,928893785.434761,NA,NA,NA,NA,NA,NA
27180,NA,NA,NA,NA,NA,NA,2017,40795.0112482367,94339.0959226293,50282.9466918632,4077,68882.540713051,6498316615.72294,0.6611888,27385.03,0.2824382,0.1160215,11993,0.129124
27220,NA,NA,NA,NA,NA,NA,2017,43821.7813324538,132150.577498479,94142.4287249674,NA,24681.379736254,3261658585.60522,NA,NA,NA,NA,NA,NA
27300,NA,NA,NA,NA,NA,NA,2017,39498.2692644192,104032.144134101,41910.2108742197,NA,15630.9013474106,1626116181.91973,NA,NA,NA,NA,NA,NA
27340,NA,NA,NA,NA,NA,NA,2017,47103.1646896113,125084.390879875,61363.2521737753,4299,95119.023005484,11897905053.7298,0.7527733,23755.95,0.1684097,0.001902,2619.971,0.0308907
27380,NA,NA,NA,NA,NA,NA,2017,34492.9857493376,103107.553731606,30272.9247886067,NA,15337.9411470999,1581457590.95682,NA,NA,NA,NA,NA,NA
27420,NA,NA,NA,NA,NA,NA,2017,41652.6868481919,102450.417069353,57191.835326062,NA,11771.5892821039,1206004231.52067,NA,NA,NA,NA,NA,NA
27460,NA,NA,NA,NA,NA,NA,2017,38753.1219804859,101176.391942361,39215.707898962,NA,50017.895917977,5060630241.52945,NA,NA,NA,NA,NA,NA
27500,NA,NA,NA,NA,NA,NA,2017,43179.1279866659,99497.8601009136,42296.1312348512,4106,68996.888552525,6865042764.59746,0.7437324,30830.35,0.289944,0.0997595,11280.3,0.063414
27540,NA,NA,NA,NA,NA,NA,2017,42514.5406049236,99495.6461242602,59747.2281652595,NA,32981.312653845,3281497012.52055,NA,NA,NA,NA,NA,NA
27600,NA,NA,NA,NA,NA,NA,2017,37898.0865574133,96007.7972059576,38370.638308574,NA,26984.75752338,2590747127.95661,NA,NA,NA,NA,NA,NA
27620,NA,NA,NA,NA,NA,NA,2017,40144.0719878103,94162.4806845825,48960.8484848245,4516,78755.942513823,7415854915.75395,0.7116891,29992.74,0.2214812,0.1315709,10476.85,0.0694
27660,NA,NA,NA,NA,NA,NA,2017,34998.8911352806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27700,NA,NA,NA,NA,NA,NA,2017,40530.2255358156,106525.503511348,29269.8245632782,NA,8192.7644576709,872738359.003265,NA,NA,NA,NA,NA,NA
27740,NA,NA,NA,NA,NA,NA,2017,39083.0948233481,95882.0490743091,38482.7785389474,6170,81095.063436784,7775560852.12993,0.6853458,25780.68,0.2747169,0.0583161,9867.347,0.0696251
27780,NA,NA,NA,NA,NA,NA,2017,37106.4361660397,90824.6265489599,37128.3307936445,6547,54391.337604395,4940072925.41757,0.6664943,30027.54,0.2757958,0.3551995,11013.99,0.0026109
27860,NA,NA,NA,NA,NA,NA,2017,37375.2128225246,86604.1295817378,38068.1329940681,5737,57701.240970062,4997165749.99833,NA,NA,NA,NA,NA,NA
27900,NA,NA,NA,NA,NA,NA,2017,38656.0310623335,85474.1106144273,38542.8417669371,5300,80494.163739556,6880167055.29063,0.7391071,29964.31,0.2263342,0.0533453,5232.262,0.0293174
27920,NA,NA,NA,NA,NA,NA,2017,51087.7936231873,127278.175647546,110705.54635433,NA,29446.8101287411,3747936271.82584,NA,NA,NA,NA,NA,NA
27940,NA,NA,NA,NA,NA,NA,2017,51658.3654707447,130527.799766553,73701.007587616,NA,18121.5047043416,2365360137.51695,NA,NA,NA,NA,NA,NA
27980,NA,NA,NA,NA,NA,NA,2017,44146.6348672403,110365.836694431,52603.5851337969,7424,79286.321219711,8750501179.83684,0.7875124,38088.64,0.1941275,0.0192001,6003.164,0.0576372
28020,NA,NA,NA,NA,NA,NA,2017,48576.3983832815,114528.969538477,49036.0508845785,9010,144860.81077166,16590759384.1865,0.7471344,29881.61,0.291941,0.0078457,12570.61,0.1728235
28060,NA,NA,NA,NA,NA,NA,2017,40846.9242339879,95815.3719790905,42557.8674974987,NA,44416.534235014,4255786749.74987,NA,NA,NA,NA,NA,NA
28100,NA,NA,NA,NA,NA,NA,2017,40269.6002979246,111556.304064459,46996.3558262924,2994,46174.311918441,5151035580.34077,0.7008293,30196.4,0.2963546,0.0910295,9266.82,0.0981428
28180,NA,NA,NA,NA,NA,NA,2017,43652.1113493526,107596.784981889,49180.3402166794,NA,32982.436885012,3548804169.69537,NA,NA,NA,NA,NA,NA
28260,NA,NA,NA,NA,NA,NA,2017,38472.1311343484,99743.6516716026,54049.8035746125,NA,30487.655081317,3040950048.71485,NA,NA,NA,NA,NA,NA
28300,NA,NA,NA,NA,NA,NA,2017,44305.7756899611,105302.288028146,45668.468878949,NA,32943.034391786,3468976896.04496,NA,NA,NA,NA,NA,NA
28340,NA,NA,NA,NA,NA,NA,2017,38530.9174601933,97012.0177035404,37909.5640916518,NA,18542.9050736197,1798884635.27706,NA,NA,NA,NA,NA,NA
28380,NA,NA,NA,NA,NA,NA,2017,26750.7944039027,69283.0618765769,22449.4518945236,NA,9759.3123527895,676155041.611156,NA,NA,NA,NA,NA,NA
28420,NA,NA,NA,NA,NA,NA,2017,49476.9354017983,107842.296529151,46877.1287240199,9534,126186.509357111,13608242960.0681,0.7518207,34712.73,0.2377098,0.0161418,13963.42,0.0653576
28500,NA,NA,NA,NA,NA,NA,2017,40468.7061015594,108919.037179163,39810.2938291026,NA,18903.84316797,2058988396.84118,NA,NA,NA,NA,NA,NA
28540,NA,NA,NA,NA,NA,NA,2017,46695.6676559387,118286.917648264,66005.387544299,NA,7731.798815938,914570649.813807,NA,NA,NA,NA,NA,NA
28580,NA,NA,NA,NA,NA,NA,2017,41599.4134256537,109475.541465506,60515.4674324295,NA,42570.949008205,4660477693.37369,NA,NA,NA,NA,NA,NA
28620,NA,NA,NA,NA,NA,NA,2017,32590.4663098624,84838.5269098424,44603.1148583061,NA,21109.0377203153,1790859664.67585,NA,NA,NA,NA,NA,NA
28660,NA,NA,NA,NA,NA,NA,2017,47841.0963561955,111305.061755002,45004.6988165153,12069,179433.620475072,19971870207.9015,0.6835577,28986.49,0.2622344,0.0080547,10053.45,0.0593156
28700,NA,NA,NA,NA,NA,NA,2017,41970.6746102099,101054.48630491,39478.8246585046,7483,119802.072462409,12106536890.9524,0.6441994,25550.22,0.2712227,0.024965,6833.652,0.0095798
28740,NA,NA,NA,NA,NA,NA,2017,42208.5755866349,118045.748824956,40763.5354905633,5640,61956.24425201,7313671247.1104,0.7184711,39324.3,0.2974412,0.0856666,10542.2,0.1515842
28780,NA,NA,NA,NA,NA,NA,2017,39269.1394642521,88371.4557631303,37233.3649292876,NA,13273.937290808,1173037162.09721,NA,NA,NA,NA,NA,NA
28820,NA,NA,NA,NA,NA,NA,2017,36367.5207297177,85013.8716487032,43896.2373211636,NA,29371.085201927,2496949667.53975,NA,NA,NA,NA,NA,NA
28860,NA,NA,NA,NA,NA,NA,2017,31460.8374409097,72914.491944564,27354.747522274,NA,11211.7167369786,817496629.70316,NA,NA,NA,NA,NA,NA
28900,NA,NA,NA,NA,NA,NA,2017,38253.598367583,90832.1042157251,32938.2921470267,NA,24272.525709908,2204724584.86123,NA,NA,NA,NA,NA,NA
29020,NA,NA,NA,NA,NA,NA,2017,46342.6061892094,100341.233663178,50445.9812209835,2143,41407.527091513,4154882351.30386,0.7120164,29819.44,0.2335013,0.0363969,4130.602,0.0354149
29060,NA,NA,NA,NA,NA,NA,2017,42487.0109820805,107029.463839144,46784.7982298616,NA,26570.3840642998,2843813960.40214,NA,NA,NA,NA,NA,NA
29100,NA,NA,NA,NA,NA,NA,2017,41775.029492679,97014.0931540374,55281.5203420507,4524,78029.072482273,7569919706.51837,0.7541108,29738.57,0.2734018,0.020757,6982.529,0.0490556
29180,NA,NA,NA,NA,NA,NA,2017,43551.9160659925,104521.034891653,43212.9224986932,19137,203228.54418378,21241657757.6127,0.668857,29925.6,0.2656296,0.075384,14134.01,0.1329637
29200,NA,NA,NA,NA,NA,NA,2017,42738.9509367345,93698.7599183736,42982.4012710803,4558,100571.434248219,9423418672.27037,0.71457,24764.92,0.3238547,0.2295359,3799.201,0.0348051
29260,NA,NA,NA,NA,NA,NA,2017,38194.703149731,91752.1865224411,37304.7966659474,NA,10661.3958233597,978206378.174474,NA,NA,NA,NA,NA,NA
29300,NA,NA,NA,NA,NA,NA,2017,41596.4099333991,91566.4280727559,53468.3162188573,NA,40750.0870590296,3731339915.64918,NA,NA,NA,NA,NA,NA
29340,NA,NA,NA,NA,NA,NA,2017,51369.0424728007,139854.741671989,77647.1941160683,10687,116234.769191337,16255983618.5577,0.6738585,31662.69,0.2837399,0.0591223,16744.85,0.1451316
29380,NA,NA,NA,NA,NA,NA,2017,37013.0194839924,87834.8870214061,31307.1706086726,NA,24811.949264303,2179354760.41091,NA,NA,NA,NA,NA,NA
29420,NA,NA,NA,NA,NA,NA,2017,37598.5933366628,92427.802249468,22578.8314504055,5296,50616.089127565,4678333876.52403,0.6224719,24996.21,0.278481,0.0052488,6768.896,0.1228729
29500,NA,NA,NA,NA,NA,NA,2017,37404.0359358451,102825.772970211,37212.1793147302,NA,4636.9663926355,476799653.559638,NA,NA,NA,NA,NA,NA
29540,NA,NA,NA,NA,NA,NA,2017,44267.6189237453,109040.218633448,49985.928561932,22384,248876.1570195,27137510574.0586,0.780306,32607.68,0.2863896,0.0373242,10268.03,0.053591
29620,NA,NA,NA,NA,NA,NA,2017,48064.0686487744,113420.6297055,52647.1294757387,14505,221716.43150068,25147217276.8634,0.7092626,29065.84,0.2934149,0.0610946,10771.66,0.0714045
29660,NA,NA,NA,NA,NA,NA,2017,35512.3293377867,79774.4055251174,38682.7031098859,NA,18587.231905367,1482785375.60815,NA,NA,NA,NA,NA,NA
29700,NA,NA,NA,NA,NA,NA,2017,35210.071235099,83048.2308619784,30879.78243442,11591,102176.516539968,8485578934.28401,0.6568459,25026.64,0.2436931,0.1899433,5329.891,0.0848756
29740,NA,NA,NA,NA,NA,NA,2017,36460.2436585287,87747.8550504717,30578.1339374371,7419,75124.383750544,6592003536.09875,0.6342167,23234.3,0.2905779,0.0678025,11642.26,0.0878637
29780,NA,NA,NA,NA,NA,NA,2017,29038.4276077189,74994.1924250603,23599.7109637954,NA,8731.9398829151,654844779.823394,NA,NA,NA,NA,NA,NA
29860,NA,NA,NA,NA,NA,NA,2017,38636.7037600281,98457.7967117657,37481.3530818801,NA,32172.405004441,3167624111.65585,NA,NA,NA,NA,NA,NA
29900,NA,NA,NA,NA,NA,NA,2017,35757.0907967109,80004.0557493332,27819.3780777179,NA,12202.6992973977,976265434.881354,NA,NA,NA,NA,NA,NA
29940,NA,NA,NA,NA,NA,NA,2017,37144.5243303451,82114.5687270488,36610.461622834,4161,53855.09002071,4422287490.80699,0.7618134,26878.07,0.3110394,0.0580027,9141.949,0.0979763
29980,NA,NA,NA,NA,NA,NA,2017,34526.9396297254,106160.702451504,25466.4999842174,NA,10410.1066382822,1105144233.3151,NA,NA,NA,NA,NA,NA
30020,NA,NA,NA,NA,NA,NA,2017,41707.7080829664,98588.6373094927,43280.1314281342,3731,55905.8488651082,5511681457.24147,0.706055,23949.8,0.2450527,0.0237038,10483.09,0.1363543
30060,NA,NA,NA,NA,NA,NA,2017,33620.5884514752,82333.9434581668,32566.2144400999,NA,14019.0581177121,1154244338.40046,NA,NA,NA,NA,NA,NA
30140,NA,NA,NA,NA,NA,NA,2017,40728.5581266311,108045.575894401,40022.1950151944,3253,51767.615618247,5593261842.15348,0.7428462,32745.53,0.2371572,0.1395087,6459.576,0.0920506
30220,NA,NA,NA,NA,NA,NA,2017,46673.7562126178,122155.982406809,54501.3747517568,NA,10300.9915312868,1258327740.26856,NA,NA,NA,NA,NA,NA
30260,NA,NA,NA,NA,NA,NA,2017,40325.7176611023,91962.1473390321,40498.9282442482,NA,19639.0553864948,1806049705.05225,NA,NA,NA,NA,NA,NA
30280,NA,NA,NA,NA,NA,NA,2017,40954.1182500147,109473.578333549,34550.3283399741,NA,10393.1640847352,1137776862.56369,NA,NA,NA,NA,NA,NA
30300,NA,NA,NA,NA,NA,NA,2017,39660.1344011599,98300.6035268806,44969.6151544095,2136,28784.036760687,2829488185.51545,NA,NA,NA,NA,NA,NA
30340,NA,NA,NA,NA,NA,NA,2017,40645.6026580083,88215.6806521276,41634.405580959,4112,50807.128189264,4481985395.19582,0.7638847,30162.12,0.2153775,0.2505922,10722.88,0.1717115
30380,NA,NA,NA,NA,NA,NA,2017,37939.4486204124,105679.134241829,37025.8571241082,NA,16252.550445226,1717555460.27313,NA,NA,NA,NA,NA,NA
30420,NA,NA,NA,NA,NA,NA,2017,38083.7531332336,102687.232925991,49090.0998654864,NA,12303.6901885223,1263431900.23802,NA,NA,NA,NA,NA,NA
30460,NA,NA,NA,NA,NA,NA,2017,45815.7706693706,93171.5498800311,51518.4713657873,21755,283465.76159437,26410944345.6709,0.740216,29996.23,0.2740754,0.0539277,11655.88,0.1183022
30580,NA,NA,NA,NA,NA,NA,2017,38279.8459109747,101343.517108954,50865.9451631497,NA,11121.9593618253,1127138478.87023,NA,NA,NA,NA,NA,NA
30620,NA,NA,NA,NA,NA,NA,2017,42880.0697600466,117413.76655017,60161.988113851,2935,52877.929324585,6208596849.3732,0.730605,29998.86,0.2672807,0.136438,3518.127,0.0613302
30660,NA,NA,NA,NA,NA,NA,2017,39157.6731007868,96985.1058225386,32565.7704555419,NA,9819.9197587615,952385956.972322,NA,NA,NA,NA,NA,NA
30700,NA,NA,NA,NA,NA,NA,2017,43287.1780384169,104326.446754868,58181.3847556154,14559,184883.460452916,19288234492.7969,0.7943878,30116.21,0.2735299,0.134645,5890.434,0.0339867
30820,NA,NA,NA,NA,NA,NA,2017,40847.996981007,108976.046464792,37945.1094733112,NA,13578.978383275,1479783379.24019,NA,NA,NA,NA,NA,NA
30860,NA,NA,NA,NA,NA,NA,2017,34866.0983189167,85087.4869022059,37263.7831684759,4732,60437.518982391,5142476604.8160105,0.7833303,26036.15,0.2877187,0.0270441,6855.119,0.0183975
30880,NA,NA,NA,NA,NA,NA,2017,40776.1565548057,103068.023330644,31533.9163068826,NA,10073.4850718285,1038254194.40411,NA,NA,NA,NA,NA,NA
30900,NA,NA,NA,NA,NA,NA,2017,37030.3836516187,88823.5541118943,34936.6896230042,NA,14944.0607146193,1327384585.53642,NA,NA,NA,NA,NA,NA
30940,NA,NA,NA,NA,NA,NA,2017,35108.6689474762,74801.3967548997,28304.1758253975,NA,48288.3683281155,3612037397.9581,NA,NA,NA,NA,NA,NA
