cbsa_code,year,cbsa_name,top100,keep,largest,large,midsized,Employment at firms 0-5 years old,Jobs,Real GDP,Average Annual Wage,Output per Job,Output per Person,Median Earnings,Employment Rate,Relative Income Poverty Rate
42340,2011,"Savannah, GA Metropolitan Statistical Area",1,1,0,0,1,17890,144770.5691,17467584457,43598.66823,120657.0132,49128.76345,31215.52734,0.666128993,0.260964006
42340,2012,"Savannah, GA Metropolitan Statistical Area",1,1,0,0,1,17129,148265.7868,17297480248,43581.02714,116665.3523,47819.68591,27050.42383,0.660748482,0.287415087
42340,2013,"Savannah, GA Metropolitan Statistical Area",1,1,0,0,1,15213,151821.5674,17512415094,43477.2128,115348.6648,47966.86632,27993.48242,0.660635889,0.287252307
42340,2014,"Savannah, GA Metropolitan Statistical Area",1,1,0,0,1,16276,155521.7899,18266874954,44347.0496,117455.4058,49199.33031,29615.99805,0.663867116,0.272697806
42340,2015,"Savannah, GA Metropolitan Statistical Area",1,1,0,0,1,16284,162251.298,19204045418,45699.95577,118359.8877,50826.27011,26044.6875,0.682939172,0.265119195
42340,2016,"Savannah, GA Metropolitan Statistical Area",1,1,0,0,1,17282,166409.7708,19419890633,45285.08592,116699.2211,50683.36974,30538.58398,0.700335383,0.30072698
42340,2017,"Savannah, GA Metropolitan Statistical Area",1,1,0,0,1,18108,169680.8283,20146571275,46002.83674,118732.1601,52147.66195,30612.88867,0.700285554,0.276714027
42340,2018,"Savannah, GA Metropolitan Statistical Area",1,1,0,0,1,18313,174823.1342,21565668979,47077.61921,123357.0665,55368.42411,29912.97852,0.71088177,0.258362472
42540,2008,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",1,1,0,1,0,25991,253402.8132,25144393459,40070.66567,99226.97046,44776.92639,29025.50977,0.727959633,0.277118355
42540,2009,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",1,1,0,1,0,24712,245485.1524,24972960610,40705.22309,101729.0063,44362.22536,30532.28125,0.689986169,0.286281854
42540,2010,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",1,1,0,1,0,23451,243854.8869,25351099953,40797.28559,103959.7782,44968.13335,30447.07617,0.681432307,0.294110268
42540,2011,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",1,1,0,1,0,20865,245072.857,25083119362,40484.40867,102349.6428,44502.41621,30989.12305,0.690450966,0.282267243
42540,2012,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",1,1,0,1,0,21234,245313.7937,25229041822,40702.96244,102843.9593,44756.38831,30484.3418,0.69911927,0.288885176
42540,2013,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",1,1,0,1,0,19374,245605.374,25597708514,40642.72616,104222.917,45586.78384,29910.9043,0.682557344,0.290070593
42540,2014,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",1,1,0,1,0,18573,248288.2424,25977489522,41328.93454,104626.3378,46373.88231,30359.72852,0.68432802,0.279495806
42540,2015,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",1,1,0,1,0,19001,249246.5173,26350983695,42568.83517,105722.5753,47250.23525,31409.33789,0.70144552,0.277628064
42540,2016,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",1,1,0,1,0,17438,250679.1908,26803257522,42666.11375,106922.5469,48239.139,31078.09961,0.698647618,0.269211531
42540,2017,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",1,1,0,1,0,16717,252288.9034,26713519850,43020.09653,105884.6406,48076.5954,31515.98047,0.731276929,0.263158083
42540,2018,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area",1,1,0,1,0,18554,252682.2623,27279350667,43515.24058,107959.1041,49109.06805,30135.19336,0.738953888,0.247869
42660,2008,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",1,1,1,0,0,206846,1716868.997,268000000000,61608.56382,156238.6139,79951.67643,42977.10938,0.77155447,0.25949645
42660,2009,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",1,1,1,0,0,195848,1635896.623,260000000000,62802.4629,158646.808,76001.52438,40982.27734,0.734778225,0.255788296
42660,2010,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",1,1,1,0,0,180200,1616601.295,264000000000,63285.5696,163399.9829,76582.07127,40453.88672,0.711708903,0.267475784
42660,2011,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",1,1,1,0,0,163571,1644502.837,269000000000,64135.87294,163404.0986,76796.37524,40040.83203,0.71505779,0.262386113
42660,2012,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",1,1,1,0,0,162057,1683822.658,280000000000,65326.01744,166538.8338,78892.42483,41422.11719,0.732861042,0.269197792
42660,2013,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",1,1,1,0,0,162073,1732230.687,288000000000,65782.5554,166438.6449,79845.76657,41988.20703,0.732928574,0.264169276
42660,2014,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",1,1,1,0,0,163040,1783262.508,302000000000,67744.37631,169560.3389,82343.43089,41997.59375,0.743611872,0.264464974
42660,2015,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",1,1,1,0,0,165368,1835160.437,315000000000,69283.77091,171797.074,84336.15383,42022.87109,0.749683142,0.249020472
42660,2016,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",1,1,1,0,0,170686,1894399.967,335000000000,72044.26678,176817.6714,87816.19997,42481.90625,0.757268727,0.261599779
42660,2017,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",1,1,1,0,0,170356,1942526.066,356000000000,74704.49577,183169.0663,91598.28171,45975.90625,0.766287863,0.25874576
42660,2018,"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",1,1,1,0,0,179278,1992543.571,381000000000,78779.61862,191162.1151,96690.46582,47429.91406,0.772663534,0.249261931
43340,2008,"Shreveport-Bossier City, LA Metropolitan Statistical Area",1,1,0,0,1,18124,174168.9641,19904356547,41733.38263,114281.8794,50728.9261,28933.24414,0.686125815,0.254822373
43340,2009,"Shreveport-Bossier City, LA Metropolitan Statistical Area",1,1,0,0,1,17599,169401.4855,20312777329,42202.53652,119909.0862,51444.93999,29749.10938,0.686609805,0.238514259
43340,2010,"Shreveport-Bossier City, LA Metropolitan Statistical Area",1,1,0,0,1,15952,169803.9585,21268316902,43035.76413,125252.1854,53179.16797,27938.83789,0.686416268,0.264214605
43340,2011,"Shreveport-Bossier City, LA Metropolitan Statistical Area",1,1,0,0,1,14968,172229.3786,21338134512,43214.46508,123893.6974,52836.38975,30036.3457,0.666338146,0.275729895
43340,2012,"Shreveport-Bossier City, LA Metropolitan Statistical Area",1,1,0,0,1,16300,170352.3977,21360812927,42524.93894,125391.9124,52428.69362,28923.8125,0.665322661,0.25864622
43340,2013,"Shreveport-Bossier City, LA Metropolitan Statistical Area",1,1,0,0,1,15473,166647.5599,20495082980,41860.5943,122984.5969,50451.67042,29985.85547,0.664861917,0.242343023
43340,2014,"Shreveport-Bossier City, LA Metropolitan Statistical Area",1,1,0,0,1,13955,166585.8658,20890990067,42311.66667,125406.7382,51640.45233,30497.34961,0.655540705,0.238578796
43340,2015,"Shreveport-Bossier City, LA Metropolitan Statistical Area",1,1,0,0,1,15632,166279.6107,20791703649,43062.57509,125040.6082,51458.37175,30134.99805,0.651316226,0.2587502
43340,2016,"Shreveport-Bossier City, LA Metropolitan Statistical Area",1,1,0,0,1,13211,164364.4103,20046571503,42533.189,121964.186,49861.51178,26084.92969,0.659739017,0.266092598
43340,2017,"Shreveport-Bossier City, LA Metropolitan Statistical Area",1,1,0,0,1,13840,162296.7496,21017633725,43049.71602,129501.2609,52497.23053,26442.66211,0.660956204,0.245088637
43340,2018,"Shreveport-Bossier City, LA Metropolitan Statistical Area",1,1,0,0,1,13645,163488.1433,21254110141,43558.8327,130003.9851,53463.67598,26850.11523,0.674008131,0.234526306
43620,2008,"Sioux Falls, SD Metropolitan Statistical Area",1,1,0,0,1,13863,132984.9441,14946225546,42481.8101,112390.3585,67359.62695,32550.27734,0.846029997,0.255107284
43620,2009,"Sioux Falls, SD Metropolitan Statistical Area",1,1,0,0,1,13095,130425.1344,14984292407,43140.00521,114888.0734,66327.71202,29534.77148,0.805694997,0.261250556
43620,2010,"Sioux Falls, SD Metropolitan Statistical Area",1,1,0,0,1,12244,129986.2809,15138568781,43407.16074,116462.8196,66079.0089,33981.69531,0.780363917,0.264167339
43620,2011,"Sioux Falls, SD Metropolitan Statistical Area",1,1,0,0,1,12107,132158.408,15967948558,43517.8463,120824.3107,68789.41169,32438.71875,0.806644678,0.235702634
43620,2012,"Sioux Falls, SD Metropolitan Statistical Area",1,1,0,0,1,12256,135906.9608,16742940327,44382.10553,123194.1339,70637.27055,31670.91211,0.823921025,0.241041362
43620,2013,"Sioux Falls, SD Metropolitan Statistical Area",1,1,0,0,1,10918,139174.0864,16568498588,44404.00095,119048.7326,68528.01792,29612.19141,0.813905299,0.217089981
43620,2014,"Sioux Falls, SD Metropolitan Statistical Area",1,1,0,0,1,10264,143186.3844,17356580823,45332.71807,121216.6987,70513.35721,31654.29883,0.824741006,0.240931541
43620,2015,"Sioux Falls, SD Metropolitan Statistical Area",1,1,0,0,1,11231,145983.8095,18250142781,47171.94432,125014.8413,72985.09828,31505.85156,0.789929807,0.249894768
43620,2016,"Sioux Falls, SD Metropolitan Statistical Area",1,1,0,0,1,11266,148534.6024,18443648866,47798.48182,124170.7223,72379.12592,35538.89063,0.83500582,0.222046554
43620,2017,"Sioux Falls, SD Metropolitan Statistical Area",1,1,0,0,1,11639,150747.5658,18577602692,48245.67248,123236.502,71309.42493,35210.07813,0.831760645,0.263982594
43780,2008,"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",1,1,0,0,1,12153,131238.6003,14469889033,43243.89711,110256.3499,45223.2082,27989.8418,0.711986721,0.278696835
43780,2009,"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",1,1,0,0,1,12418,122602.8343,13085222524,43487.44061,106728.5483,40995.21764,29474.48828,0.676373899,0.303618222
43780,2010,"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",1,1,0,0,1,10447,122134.9437,14114083879,42656.36284,115561.3901,44237.28861,27127.50391,0.660226166,0.289114863
43780,2011,"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",1,1,0,0,1,9721,124181.7638,14126448761,42289.35668,113756.2258,44298.39715,28004.13086,0.673576295,0.304028392
43780,2012,"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",1,1,0,0,1,10529,123892.8658,14186809459,42510.97439,114508.6876,44571.12078,26942.86914,0.677106142,0.296197474
43780,2013,"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",1,1,0,0,1,9965,123801.9125,13354883279,41988.68691,107872.9965,41922.00423,26516.33789,0.698815584,0.287881583
43780,2014,"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",1,1,0,0,1,9581,125945.7344,13425528476,42238.46819,106597.7227,42044.77859,29357.99219,0.725969434,0.279076785
43780,2015,"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",1,1,0,0,1,8522,128962.8755,13801234206,43409.09058,107017.1098,43190.53838,28943.41797,0.704092264,0.274137914
43780,2016,"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",1,1,0,0,1,8517,131764.5034,14301945037,43902.3528,108541.714,44586.01448,30120.03125,0.687817156,0.297581375
43780,2017,"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",1,1,0,0,1,9166,131962.5564,14383325181,44266.27703,108995.5028,44745.55737,30632.92188,0.73625344,0.302979141
43780,2018,"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",1,1,0,0,1,8581,132702.0621,14509008344,44651.08246,109335.2139,44999.77776,32994.42969,0.760861158,0.283301115
43900,2008,"Spartanburg, SC Metropolitan Statistical Area",1,1,0,0,1,12001,119672.5242,12589767381,45160.868520000004,105201.8203,45016.02722,30134.69727,0.671093822,0.263501316
43900,2009,"Spartanburg, SC Metropolitan Statistical Area",1,1,0,0,1,12937,111150.0262,11699514727,44946.08559,105258.7672,41292.16202,29983.69531,0.653518498,0.285985023
43900,2010,"Spartanburg, SC Metropolitan Statistical Area",1,1,0,0,1,11205,109848.7053,12131625290,45214.8819,110439.4017,42604.77787,29544.74414,0.645450175,0.264949709
43900,2011,"Spartanburg, SC Metropolitan Statistical Area",1,1,0,0,1,10703,111287.3995,12372422872,45140.45892,111175.4154,43244.64571,28890.98828,0.643060923,0.281946719
43900,2012,"Spartanburg, SC Metropolitan Statistical Area",1,1,0,0,1,10081,114560.4867,12519955392,45066.52719,109286.8558,43439.93988,26790.02344,0.648451686,0.278849572
43900,2013,"Spartanburg, SC Metropolitan Statistical Area",1,1,0,0,1,9205,119384.7068,12887454532,44346.05286,107948.9566,44365.6067,27480.89258,0.658331811,0.275946438
43900,2014,"Spartanburg, SC Metropolitan Statistical Area",1,1,0,0,1,10135,123466.3162,13232416998,45272.58846,107174.3079,45150.12146,27541.21289,0.676583469,0.259192526
43900,2015,"Spartanburg, SC Metropolitan Statistical Area",1,1,0,0,1,9742,127009.2204,13842221585,46471.25206,108985.9582,46672.80864,28958.39063,0.686055422,0.264107674
43900,2016,"Spartanburg, SC Metropolitan Statistical Area",1,1,0,0,1,8868,131654.8831,14465978718,46978.96114,109878.0264,48091.52469,30518.07813,0.70359534,0.252845049
43900,2017,"Spartanburg, SC Metropolitan Statistical Area",1,1,0,0,1,9494,137147.0138,15083738634,46987.10195,109982.2608,49191.66504,30615.08203,0.703937352,0.235970452
43900,2018,"Spartanburg, SC Metropolitan Statistical Area",1,1,0,0,1,10973,141993.7257,15565865142,46225.85267,109623.6123,49590.50726,29799.59766,0.707853079,0.231449604
44060,2008,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",1,1,0,1,0,26590,220525.0583,23874554166,41899.11263,108262.3188,47214.54525,30159.41992,0.715419054,0.281600177
44060,2009,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",1,1,0,1,0,24991,210944.3752,23372092235,43422.34021,110797.4186,45667.97302,29876.83594,0.683129847,0.277818441
44060,2010,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",1,1,0,1,0,24793,206693.6732,23532761027,43320.00806,113853.3205,45645.66791,29964.20703,0.686442196,0.287274033
44060,2011,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",1,1,0,1,0,19382,206878.4472,23478872612,43636.51587,113491.1487,45427.73898,29442.47656,0.664830744,0.290487528
44060,2012,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",1,1,0,1,0,18666,208161.2277,23581609638,44060.56719,113285.3121,45443.19437,30555.84375,0.666612804,0.281542748
44060,2013,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",1,1,0,1,0,18395,211661.7726,23694459658,44196.16698,111944.9174,45423.88217,30574.0332,0.655653298,0.294092566
44060,2014,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",1,1,0,1,0,18433,215419.5182,24068344905,44543.97704,111727.7817,45722.88715,30439.33398,0.661801875,0.274515241
44060,2015,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",1,1,0,1,0,19212,219308.5174,24963848787,45885.01695,113829.8187,46898.69825,29983.9375,0.65068388,0.28660661
44060,2016,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",1,1,0,1,0,19097,225373.6687,25187940352,46103.14969,111760.7949,46534.54692,30929.39453,0.694752097,0.25554809
44060,2017,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",1,1,0,1,0,19736,229123.3667,26000005592,47141.14512,113476.0106,47221.6522,31750.97852,0.707445145,0.274869859
44060,2018,"Spokane-Spokane Valley, WA Metropolitan Statistical Area",1,1,0,1,0,21734,234516.0933,26654070296,47927.77054,113655.6128,47605.82023,31893.74219,0.722368717,0.265125364
44140,2011,"Springfield, MA Metropolitan Statistical Area",1,1,0,1,0,22106,279565.3825,32161452624,46182.9209,115040.8979,46080.3427,29015.04883,0.681245029,0.3011204
44140,2012,"Springfield, MA Metropolitan Statistical Area",1,1,0,1,0,22749,282772.6275,32578659762,46374.51055,115211.5042,46604.5244,32389.71094,0.668103397,0.315646917
44140,2013,"Springfield, MA Metropolitan Statistical Area",1,1,0,1,0,22852,285340.529,32416357825,46667.3445,113605.8657,46310.3396,31986.56836,0.687498868,0.301796317
44140,2014,"Springfield, MA Metropolitan Statistical Area",1,1,0,1,0,22532,287722.0027,32524403242,47417.8194,113041.0707,46349.14944,31381.75195,0.697516501,0.297132909
44140,2015,"Springfield, MA Metropolitan Statistical Area",1,1,0,1,0,22356,292339.0289,34189407678,48719.0107,116951.2255,48779.29473,31512.14844,0.696537316,0.288706094
44140,2016,"Springfield, MA Metropolitan Statistical Area",1,1,0,1,0,23617,297873.961,33973716015,48420.3765,114053.9975,48505.74669,32021.625,0.714211464,0.287552327
44140,2017,"Springfield, MA Metropolitan Statistical Area",1,1,0,1,0,23938,300431.8097,34285181124,48731.80751,114119.6771,48958.33762,34027.5,0.691826522,0.283104271
44140,2018,"Springfield, MA Metropolitan Statistical Area",1,1,0,1,0,24823,302101.2072,34837043401,48660.09096,115315.8033,49574.29005,34984.95703,0.692751169,0.292116672
44180,2008,"Springfield, MO Metropolitan Statistical Area",1,1,0,0,1,26270,188161.5265,17306016082,37872.84797,91974.25429,40313.20645,28053.69336,0.752166569,0.253526688
44180,2009,"Springfield, MO Metropolitan Statistical Area",1,1,0,0,1,25374,179623.619,17341473830,38594.13704,96543.39404,39937.06838,25052.72852,0.702753365,0.269945532
44180,2010,"Springfield, MO Metropolitan Statistical Area",1,1,0,0,1,19251,176708.3438,17074639518,38463.33136,96626.10805,39045.86475,26032.46875,0.68665576,0.268846005
44180,2011,"Springfield, MO Metropolitan Statistical Area",1,1,0,0,1,18391,178443.3953,16818841089,38158.85483,94253.08828,38196.07859,23917.58594,0.689573288,0.267076105
44180,2012,"Springfield, MO Metropolitan Statistical Area",1,1,0,0,1,17199,184312.7037,17092951534,38394.64032,92738.86821,38475.71436,26883.63867,0.690771997,0.286827683
44180,2013,"Springfield, MO Metropolitan Statistical Area",1,1,0,0,1,16676,186053.0937,17110777738,38214.46418,91967.17668,38162.94847,26475.44922,0.703185141,0.294874996
44180,2014,"Springfield, MO Metropolitan Statistical Area",1,1,0,0,1,16146,190411.3399,17617525752,38794.98051,92523.51127,39019.99059,26477.91602,0.698764801,0.282631904
44180,2015,"Springfield, MO Metropolitan Statistical Area",1,1,0,0,1,16445,194955.4931,18227375637,40049.66347,93495.06057,40015.13821,27970.53906,0.720165372,0.272330344
44180,2016,"Springfield, MO Metropolitan Statistical Area",1,1,0,0,1,17746,197059.0109,18157213361,40376.92922,92140.99511,39654.874,27051.73242,0.71108669,0.260228276
44180,2017,"Springfield, MO Metropolitan Statistical Area",1,1,0,0,1,17666,199576.4871,18513298536,40909.73475,92762.92416,40046.07081,30509.55273,0.732155144,0.263296783
44180,2018,"Springfield, MO Metropolitan Statistical Area",1,1,0,0,1,17631,203190.2445,19202662584,41380.52932,94505.82941,41121.12901,29953.79688,0.705362499,0.25116092
44700,2008,"Stockton, CA Metropolitan Statistical Area",1,1,0,1,0,32982,220827.3412,25688221435,44899.62835,116327.178,38244.04851,32339.60352,0.662534475,0.274583101
44700,2009,"Stockton, CA Metropolitan Statistical Area",1,1,0,1,0,32774,208888.7602,25262537045,45150.75248,120937.7519,37274.89324,30993.37891,0.63072812599999994,0.268679976
44700,2010,"Stockton, CA Metropolitan Statistical Area",1,1,0,1,0,29364,201835.3129,24644946941,45101.97032,122104.2373,35865.14116,27967.91016,0.612971485,0.296473384
44700,2011,"Stockton, CA Metropolitan Statistical Area",1,1,0,1,0,27421,201574.7871,24210099232,44668.51839,120104.7987,34865.37675,28024.07227,0.596104681,0.284467369
44700,2012,"Stockton, CA Metropolitan Statistical Area",1,1,0,1,0,25107,206247.8446,23823093669,44091.79294,115507.1158,34043.5931,28971.49805,0.6031335,0.291796893
44700,2013,"Stockton, CA Metropolitan Statistical Area",1,1,0,1,0,23523,211785.6362,24576692133,43605.63667,116045.1321,34990.24346,26537.29883,0.625948668,0.274054825
44700,2014,"Stockton, CA Metropolitan Statistical Area",1,1,0,1,0,23243,217755.3434,25110487680,43767.02908,115315.1389,35278.8856,30332.7168,0.639356017,0.298709303
44700,2015,"Stockton, CA Metropolitan Statistical Area",1,1,0,1,0,21071,231716.1229,27000215047,45580.93985,116522.8155,37400.09758,30550.72461,0.639809787,0.272700995
44700,2016,"Stockton, CA Metropolitan Statistical Area",1,1,0,1,0,21849,239316.2936,28253660394,46166.28465,118059.9113,38588.14424,32976.49609,0.663982511,0.261802703
44700,2017,"Stockton, CA Metropolitan Statistical Area",1,1,0,1,0,22565,248066.5334,29155675894,46515.50194,117531.6779,39266.05742,31943.9043,0.665108025,0.251889467
44700,2018,"Stockton, CA Metropolitan Statistical Area",1,1,0,1,0,23366,252968.9062,30189264588,47180.88933,119339.8234,40110.09564,34027.76563,0.68512249,0.245696247
45060,2008,"Syracuse, NY Metropolitan Statistical Area",1,1,0,1,0,26936,306313.727,34755637276,46538.81674,113464.1846,52746.92907,32406.58789,0.724229753,0.305856109
45060,2009,"Syracuse, NY Metropolitan Statistical Area",1,1,0,1,0,23385,297054.8628,36890416062,47264.97943,124187.2148,55822.08566,32989.22266,0.707851946,0.27688095
45060,2010,"Syracuse, NY Metropolitan Statistical Area",1,1,0,1,0,22533,293353.7557,37682623236,47445.05403,128454.5451,56827.27887,33962.23047,0.684291363,0.292184889
45060,2011,"Syracuse, NY Metropolitan Statistical Area",1,1,0,1,0,21272,293865.6966,36832360348,46907.37734,125337.3931,55602.98173,33341.02734,0.658180118,0.283877432
45060,2012,"Syracuse, NY Metropolitan Statistical Area",1,1,0,1,0,20150,294251.7525,38572832592,47362.5948,131087.8602,58364.36327,32569.63086,0.679317057,0.284442365
45060,2013,"Syracuse, NY Metropolitan Statistical Area",1,1,0,1,0,18454,294501.8716,37942941163,47021.1701,128837.6911,57332.33581,31162.93945,0.690364242,0.302069962
45060,2014,"Syracuse, NY Metropolitan Statistical Area",1,1,0,1,0,18425,295137.0985,38448210457,47525.50904,130272.3739,58243.03923,31564.81055,0.702565372,0.288812637
45060,2015,"Syracuse, NY Metropolitan Statistical Area",1,1,0,1,0,18207,296208.9735,39565895113,49044.62887,133574.2622,60164.09626,33410.87109,0.69550252,0.282870471
45060,2016,"Syracuse, NY Metropolitan Statistical Area",1,1,0,1,0,18942,298811.1323,39767156328,49293.32404,133084.5876,60786.9954,33056.19531,0.698317468,0.280288368
45060,2017,"Syracuse, NY Metropolitan Statistical Area",1,1,0,1,0,18871,298712.3153,40717781220,50347.12644,136311.0228,62541.90355,35468.84766,0.705533326,0.2764256
45060,2018,"Syracuse, NY Metropolitan Statistical Area",1,1,0,1,0,19782,301316.7782,41485770689,50735.76155,137681.582,63775.00867,35025.04688,0.69796139,0.279153556
45220,2008,"Tallahassee, FL Metropolitan Statistical Area",1,1,0,0,1,22522,166548.1346,16596377731,42976.74984,99649.13608,45943.05619,29040.33984,0.669158936,0.307353526
45220,2009,"Tallahassee, FL Metropolitan Statistical Area",1,1,0,0,1,19117,160683.9187,16257387861,43744.36888,101176.1973,44578.64998,26047.40625,0.630544126,0.309028387
45220,2010,"Tallahassee, FL Metropolitan Statistical Area",1,1,0,0,1,14812,159036.5318,16124012908,43466.55171,101385.5919,43656.16844,27830.59961,0.594163775,0.301196069
45220,2011,"Tallahassee, FL Metropolitan Statistical Area",1,1,0,0,1,13698,158095.6646,15731174140,42576.15972,99504.14631,42379.69736,27992.33984,0.644150436,0.308852673
45220,2012,"Tallahassee, FL Metropolitan Statistical Area",1,1,0,0,1,13949,157284.6392,15411665617,42201.44152,97985.8281,41069.51915,24960.66797,0.641336799,0.330650061
45220,2013,"Tallahassee, FL Metropolitan Statistical Area",1,1,0,0,1,12947,158066.6848,15209295075,41839.94174,96220.75071,40754.93939,27075.2793,0.629308343,0.304661661
45220,2014,"Tallahassee, FL Metropolitan Statistical Area",1,1,0,0,1,13156,161556.3051,15499555776,42133.30434,95939.03358,41291.84789,27430.54102,0.636220872,0.299457282
45220,2015,"Tallahassee, FL Metropolitan Statistical Area",1,1,0,0,1,13825,163189.4294,15594210347,43153.87546,95558.94891,41290.46272,24819.72656,0.634861588,0.29257527
45220,2016,"Tallahassee, FL Metropolitan Statistical Area",1,1,0,0,1,14635,166989.5547,16098900347,43395.11581,96406.63081,42493.11841,28243.23828,0.641042411,0.290561974
45220,2017,"Tallahassee, FL Metropolitan Statistical Area",1,1,0,0,1,15585,169048.2244,16613137508,44059.39453,98274.54603,43323.51287,28613.24023,0.665475249,0.292176425
45220,2018,"Tallahassee, FL Metropolitan Statistical Area",1,1,0,0,1,15732,173083.3344,17079814214,44129.66805,98679.71562,44346.45189,27985.9375,0.67435348,0.301982045
45300,2008,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",1,1,1,0,0,168371,1170822.095,136000000000,46531.20708,116514.1991,49660.84538,33499.88281,0.718212783,0.242104769
45300,2009,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",1,1,1,0,0,147195,1095035.211,132000000000,47673.87796,120895.7022,47897.27504,32011.94922,0.682096899,0.242590472
45300,2010,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",1,1,1,0,0,131793,1074945.34,133000000000,47632.79309,123300.3536,47533.60679,31499.75781,0.666222572,0.25663507
45300,2011,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",1,1,1,0,0,128913,1081744.521,133000000000,47554.43093,123005.3491,47038.60594,32499.10547,0.656904757,0.255566508
45300,2012,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",1,1,1,0,0,130414,1103951.313,135000000000,47800.6844,122115.877,47372.90741,32463.54102,0.6698125,0.255517334
45300,2013,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",1,1,1,0,0,128412,1131346.913,135000000000,47392.61005,119429.0462,47072.8125,31942.74609,0.687550843,0.250652254
45300,2014,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",1,1,1,0,0,132083,1159348.512,139000000000,47822.95791,119875.0234,47711.25777,31552.73242,0.690750957,0.239748091
45300,2015,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",1,1,1,0,0,141150,1200180.073,145000000000,49169.49001,121201.413,48989.97112,31512.62305,0.703540325,0.226647988
45300,2016,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",1,1,1,0,0,139275,1237046.419,150000000000,49785.38843,121589.6167,49571.96505,31087.92188,0.709030211,0.225537553
45300,2017,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",1,1,1,0,0,145622,1256961.48,154000000000,50118.86224,122674.1428,49882.06036,32962.66797,0.7169348,0.240555465
45300,2018,"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",1,1,1,0,0,158553,1283706.81,160000000000,50738.35444,124673.7289,50926.40056,33952.58203,0.719315946,0.236515373
45780,2008,"Toledo, OH Metropolitan Statistical Area",1,1,0,1,0,28689,305533.6077,34774189173,45522.23499,113814.6125,53210.75957,28974.48242,0.727409482,0.298406839
45780,2009,"Toledo, OH Metropolitan Statistical Area",1,1,0,1,0,26635,283934.554,31794243962,44943.08403,111977.3677,48746.83236,28538.9375,0.659836113,0.304736853
45780,2010,"Toledo, OH Metropolitan Statistical Area",1,1,0,1,0,25905,283539.6109,32623501803,44707.77486,115058.0044,50083.90195,28952.11328,0.675559819,0.298614681
45780,2011,"Toledo, OH Metropolitan Statistical Area",1,1,0,1,0,22928,287109.2931,33895708182,44749.21124,118058.5547,52140.26458,27012.32227,0.665932357,0.310383379
