stco_code,co_name,type,oic,comp_type,largest_city_pop,pop1990,pop2000,pop2010,pop2016,mf_share_1970,mf_share_2016,projected_jobs_2016,job_deficit,percent_job_deficit,yf_jobs_2000,yf_jobs_2010,yf_jobs_2016,prod_1980,prod_1990,prod_2000,prod_2010,prod_2016,incpercap_00,incpercap_10,incpercap_16,incpercap_ch0016,incpercap_ch0010,incpercap_ch1016,incpercap_sigch0016,incpercap_sigch0010,incpercap_sigch1016,epop_00,epop_10,epop_16,epop_ch_0016,epop_ch_0010,epop_ch_1016,epop_sigch_0016,epop_sigch_0010,epop_sigch_1016,medinc00,medinc10,medinc16,medinc_ch_0016,medinc_ch_0010,medinc_ch_1016,medinc_sigch_0016,medinc_sigch_0010,medinc_sigch_1016,score_0016,gscore_0016,pscore_0016,iscore_0016,ext_povrate_1216,nih_nsf_ed_16,hub_share_15,units_16,units_10,fb_share_10,fb_share_16,fb_share_ch_1016,fb_share_sigch_1016,ba_rate_nhw,ba_rate_col,ba_rate_ch,ba_rate_sigch,DissInd_WB2015
19153,Polk County,1,0,0,214814,327140,374601,430640,474045,0.135927499,0.056395044,292.121061,5.071428135,0.017360707,24641,18206,22797,66972.03242,71799.94659,90606.65454,103485.7393,106966.5227,33352.1062,30488.72481,33509.02967,156.9234634,-2863.381394,3020.304857,0,1,1,0.807231426,0.802666054,0.803,-0.004698966,-0.004565372,-1.33593e-4,0,0,0,64275.04537,59151.79842,64067,-208.0453659,-5123.246949,4915.201583,0,1,1,-0.035279055,-0.011039559,-0.071164614,-0.023632993,0.03005074,1955281,0.433763249,5014,2233,0.086216629,0.090031537,0.003814908,0,0.38405658,0.228600221,0.155456359,1,0.500458441
19155,Pottawattamie County,1,0,0,62510,82627,87704,93158,93582,0.093358705,0.114924286,47.36224446,-6.088053045,-0.128542326,4691,3211,2852,64613.44893,66998.95266,77107.58437,84921.01077,84815.22511,27045.76983,25544.7279,31404.06766,4358.297831,-1501.04193,5859.339761,1,1,1,0.795049063,0.807122519,0.786675981,-0.008373082,0.012073456,-0.020446538,0,0,0,55874.80037,52560.8302,55972,97.19963415,-3313.970168,3411.169802,0,0,0,-0.08539733,-0.696249558,0.493156675,-0.053099108,0,NA,0.353611696,114,168,0.037553958,0.033467975,-0.004085984,0,0.221107614,0.150389824,0.07071779,0,0.490314183
19163,Scott County,3,1,2,102608,150979,158668,165224,172474,0.27647449,0.124620099,105.9367828,-13.72143886,-0.129524783,8680,6723,6889,62387.68183,63294.04653,72781.14456,84950.94639,85483.5062,29951.40709,30525.22264,30545.13509,593.7280017,573.8155532,19.91244842,0,0,0,0.777470778,0.739915929,0.744327738,-0.03314304,-0.03755485,0.004411809,1,1,0,59515.32466,51838.26154,54730,-4785.324663,-7677.063124,2891.738461,1,1,0,-0.45818351,-0.456046273,-0.00937415,-0.909130108,0.055258904,1102721,0.384917428,493,427,0.035528006,0.041345362,0.005817356,0,0.325251848,0.24867286,0.076578988,0,0.420768284
19169,Story County,1,0,0,65504,74252,79981,89542,97090,0.103633767,0.084863488,49.32090869,3.329091313,0.06749858,3550,3190,4158,56856.93922,58737.75726,69813.75178,89824.08817,91595.59743,31215.29788,30687.94625,30976.02467,-239.2732104,-527.3516316,288.0784212,0,0,0,0.836563967,0.81958684,0.836434529,-1.29437e-4,-0.016977126,0.016847689,0,0,0,56366.80078,52747.51207,53371,-2995.800778,-3619.288708,623.4879301,0,1,0,0.236307965,0.543907594,0.40043391,-0.23541761,0,48619433,0.508986479,709,167,0.079676249,0.100690081,0.021013832,1,0.506845865,0.776593076,-0.269747211,0,0.359660806
19193,Woodbury County,1,0,0,82663,98276,103877,102172,102779,0.195378518,0.089506892,79.89997907,-25.91772714,-0.324377146,5405,4598,4730,68974.70123,70963.76801,80764.8057,85508.95268,84627.88548,26541.35996,23535.7288,27167.78878,626.4288174,-3005.631166,3632.059983,0,1,1,0.793277542,0.778773852,0.78694569,-0.006331852,-0.01450369,0.008171838,0,0,0,53672.64555,46349.81449,52324,-1348.645546,-7322.831051,5974.185505,0,1,1,-0.401113217,-0.519005644,-0.510656413,-0.173677593,0.058861119,NA,0.141728773,277,86,0.092923335,0.072582921,-0.020340415,1,0.248397375,0.134793264,0.113604111,0,0.606079186
20045,Douglas County,1,0,0,93890,81798,99962,110826,119440,0.114188681,0.069356471,37.21987561,16.87179106,0.453300576,6145,4030,4793,79247.36499,76441.00786,76483.94824,88804.33677,82482.23278,30082.82962,29868.6645,30718.79398,635.9643591,-214.1651265,850.1294856,0,0,0,0.811272719,0.803535354,0.837170964,0.025898245,-0.007737366,0.033635611,1,0,1,52331.83989,51900.85487,56345,4013.16011,-430.9850169,4444.145127,0,0,0,0.018442592,-0.457540494,-0.398491,0.91135927,0,21530443,0.285720157,1395,288,0.06782147,0.068343938,5.22468e-4,0,0.529321721,0.477401588,0.051920133,0,0.260498162
20091,Johnson County,1,0,0,186051,355053,451086,544179,584451,0.130307821,0.052538109,145.4912239,210.7784139,1.448736277,37649,29445,32334,73157.93129,77680.45553,83853.08405,99473.1968,98365.40581,43033.97997,38839.53523,42677.02908,-356.9508893,-4194.444734,3837.493845,0,1,1,0.826,0.810022791,0.826015668,9.33326e-5,-0.015899544,0.015992877,0,1,1,85654.06611,77975.91991,80553,-5101.066115,-7678.146203,2577.080088,1,1,0,-0.118882255,0.088290073,-0.176621381,-0.268315456,0,644760,0.464667207,3256,1053,0.077975584,0.088965542,0.010989958,1,0.571015964,0.459838856,0.111177109,0,0.368283252
20161,Riley County,1,0,0,56183.941,67139,62843,71115,73343,0.020271716,0.021069374,29.90168285,3.069789579,0.10266277,3301,2529,2544,66338.67147,74801.35652,74482.19175,81774.39233,83457.56784,26415.60788,25967.55793,30083.85549,3668.247613,-448.0499546,4116.297568,1,0,1,0.792982456,0.735312945,0.778673867,-0.01430859,-0.057669512,0.043360922,0,0,0,44659.14224,49685.92936,50737,6077.857758,5026.787123,1051.070635,1,0,0,0.312052874,-0.131080811,0.45021205,0.617027383,0.190559645,17884639,0.560559066,798,511,0.051412263,0.090533521,0.039121257,1,0.517197064,0.38062424,0.136572825,0,0.28706773
20173,Sedgwick County,2,0,0,389060,403661,452869,498365,511995,0.331453817,0.177159719,257.7861925,-3.883209097,-0.015063681,27242,19759,19932,65787.53834,73356.03449,81439.66892,94945.72425,94754.80882,29180.69752,26063.95065,27397.15821,-1783.539307,-3116.74687,1333.207564,1,1,1,0.771019538,0.746632007,0.766873195,-0.004146343,-0.02438753,0.020241187,0,1,1,59214.27059,50213.03112,52193,-7021.270587,-9001.239465,1979.968878,1,1,0,-0.638880086,-0.727319554,-0.519022891,-0.670297813,0.109942233,3064146,0.328999128,1857,1040,0.083659563,0.082950029,-7.09534e-4,0,0.35252797,0.20449321,0.148034759,1,0.568704445
20177,Shawnee County,1,0,0,127293,160975,169871,177934,178146,0.10122219,0.065651296,124.9242835,-24.77082031,-0.198286671,8942,6869,7313,69367.13682,73640.22592,82291.66149,90040.743,85789.1058,29627.99835,27080.22207,29890.60677,262.6084181,-2547.776273,2810.384691,0,1,1,0.780917123,0.745921127,0.76635764,-0.014559483,-0.034995996,0.020436512,0,1,0,57127.79858,48790.95451,55710,-1417.798583,-8336.844076,6919.045493,0,1,1,-0.533140789,-0.681030083,-0.617166826,-0.301225458,0.197856292,NA,0.444426843,264,285,0.050083847,0.039832497,-0.01025135,0,0.333930114,0.159926017,0.174004097,1,0.476864923
20209,Wyandotte County,1,0,0,151051,161993,157882,157505,163831,0.176110105,0.119737553,145.9522941,-52.1852974,-0.357550374,8306,5004,6854,68388.95625,71468.40541,76784.20129,85727.12212,83298.70056,22253.1061,19387.36544,20257.81447,-1995.291626,-2865.740657,870.4490307,1,1,0,0.697927063,0.672443739,0.738884283,0.040957219,-0.025483325,0.066440544,1,1,1,47087.08762,40952.51213,43129,-3958.087619,-6134.57549,2176.487871,1,1,0,-0.335616215,-0.234172698,-1.007338613,0.234662665,0.233448807,0,0.500351399,272,214,0.149798853,0.168795893,0.01899704,0,0.227615815,0.133477322,0.094138493,1,0.460202494
21059,Daviess County,2,0,0,59088,87189,91545,96656,99674,0.222369847,0.121960109,46.77427436,-0.078458819,-0.001677393,3417,3639,3270,79281.59435,82672.35188,76798.72229,87313.5943,86381.19422,26544.05896,22636.74242,28527.55427,1983.495309,-3907.316545,5890.811854,0,1,1,0.740142073,0.690489422,0.6990299,-0.041112173,-0.049652652,0.008540478,1,1,0,51308.81354,45327.45671,51764,455.1864634,-5981.356824,6436.543288,0,1,1,-0.211978442,-0.208892609,0.100057991,-0.527100706,0.115392012,NA,0.324991141,370,332,0.0216924,0.034512511,0.012820111,0,0.228286556,0.30677862,-0.078492064,0,0.397847479
21067,Fayette County,1,0,0,314767,225366,260512,295803,318449,0.150259526,0.060954395,176.7899696,23.5832866,0.133397198,17813,13512,16562,76077.99033,73681.9807,77038.54955,93649.83291,87242.58998,33443.3728,28566.30361,33511.16902,67.79621479,-4877.069194,4944.865409,0,1,1,0.771591553,0.732709522,0.774330009,0.002738455,-0.038882031,0.041620486,0,1,1,55490.12016,49300.48621,53178,-2312.120157,-6189.633952,3877.513795,0,1,0,-0.174427846,-0.113095627,-0.285077807,-0.125110105,0.218109363,14632363,0.609906262,1365,822,0.093562246,0.096445585,0.002883338,0,0.50147189700000006,0.249005051,0.252466846,1,0.424418679
21111,Jefferson County,3,1,2,614748,664936,693604,741096,765352,0.281869219,0.105410975,534.6341463,-51.41859543,-0.096175293,38593,33401,33984,76820.05995,75732.73187,79893.22651,93644.36741,93152.93245,31345.13726,28359.6742,31816.68728,471.5500186,-2985.463053,3457.013071,0,1,1,0.740292783,0.703921998,0.755565839,0.015273056,-0.036370785,0.051643841,1,1,1,54993.93844,46456.33297,51991,-3002.938438,-8537.605463,5534.667025,1,1,1,-0.129589647,-0.315028603,-0.072110945,-0.001629394,0.162792097,5607342,0.560638065,2852,1003,0.064800343,0.067150801,0.002350458,0,0.355816438,0.222382368,0.133434069,1,0.54119356
21227,Warren County,2,0,0,63889,76673,92522,113792,125532,0.231973607,0.157073307,45.21216435,20.73529206,0.458621974,6637,4287,5513,60260.15166,63000.23195,76174.85855,91816.08345,87836.31665,27604.36415,25058.72638,27555.60591,-48.75824828,-2545.637777,2496.879529,0,0,0,0.748263814,0.686884258,0.744632504,-0.00363131,-0.061379556,0.057748246,0,1,1,50386.13854,42497.57915,46686,-3700.138542,-7888.559388,4188.420846,1,1,0,-0.138531498,0.211791264,-0.221659663,-0.405726094,0.301663365,1621007,0.476358079,1335,573,0.072014154,0.09115604,0.019141886,0,0.353078109,0.133190649,0.21988746,0,0.377921839
22015,Bossier Parish,1,0,0,68402,86087,98310,116979,126057,0.171388747,0.042575376,24.14634813,21.03109912,0.870984673,5117,5094,4147,75485.9963,85766.79205,80625.85872,106010.5327,91585.82352,25490.25504,27477.21601,25729.37321,239.118172,1986.960967,-1747.842795,0,0,0,0.732538786,0.754922415,0.708704559,-0.023834227,0.022383629,-0.046217856,0,0,1,54639.92114,53977.41617,48163,-6476.921144,-662.5049745,-5814.416169,1,0,0,-0.466170719,-0.190463942,-0.228539795,-0.97950842,0.084433137,NA,0.308931367,680,956,0.039490478,0.036340703,-0.003149775,0,0.275399111,0.2298192,0.04557991,0,0.387617591
22017,Caddo Parish,1,0,0,194397.788,248254,252161,254969,248851,0.116704964,0.053701562,166.6716424,-49.59864852,-0.297583007,11246,10122,11711,88468.61078,102278.4379,90930.75333,109356.9157,105606.2461,25192.21257,24250.65859,25590.17568,397.9631105,-941.5539809,1339.517091,0,0,0,0.685237691,0.691680175,0.656436018,-0.028801674,0.006442484,-0.035244157,1,0,1,43857.72514,40449.5692,37104,-6753.725139,-3408.155936,-3345.569203,1,0,0,-0.555033726,-0.319398013,-0.086679058,-1.259024107,0.239389313,191510,0.324280694,259,344,0.026700007,0.026365174,-3.34833e-4,0,0.297337991,0.147763941,0.14957405,1,0.611418142
22019,Calcasieu Parish,2,0,0,76031,168134,183577,192768,200601,0.213372813,0.102981107,84.77603137,16.04890928,0.189309514,6910,6819,9450,99948.17564,119458.2301,126951.8547,158937.6332,138097.7661,24995.5344,25542.93866,24858.69094,-136.8434567,547.4042636,-684.2477203,0,0,0,0.687136365,0.678500175,0.657102387,-0.030033978,-0.00863619,-0.021397789,1,0,0,49300.39259,43738.46454,45962,-3338.39259,-5561.928049,2223.535459,1,1,0,-0.180909479,0.757855781,-0.512418565,-0.788165654,0.065081465,NA,0.284690867,1512,910,0.027609584,0.020682848,-0.006926736,0,0.207343753,0.193946699,0.013397054,0,0.621784507
22033,East Baton Rouge Parish,1,0,0,228320,380105,412852,440171,447037,0.149389397,0.04408964,235.2822296,46.25346512,0.196587159,25759,25349,23685,82570.80347,81937.27986,81951.90685,113156.3929,105307.1453,28235.43765,29167.56257,30771.4965,2536.058846,932.1249226,1603.933923,1,0,0,0.729962991,0.735501062,0.756503443,0.026540452,0.005538071,0.021002381,1,0,0,51881.65254,49376.25708,50508,-1373.652544,-2505.395461,1131.742917,0,1,0,0.429820883,0.106295384,0.847893337,0.335273928,0.199793335,46266496,0.500789495,1340,1129,0.048066608,0.054662142,0.006595534,0,0.47319757,0.216447305,0.256750265,1,0.565699139
22051,Jefferson Parish,1,0,0,66980,448306,455466,432552,436523,0.197226311,0.043194196,185.8022321,19.03740383,0.102460577,25236,21057,19209,86125.01262,89090.55157,87234.0349,104542.8198,95838.32769,27729.16735,27475.03463,29602.28742,1873.120075,-254.1327142,2127.252789,1,0,1,0.726145783,0.726,0.731015232,0.004869449,2.34455e-4,0.004634994,0,0,0,53569.50665,51127.7723,49678,-3891.506649,-2441.734353,-1449.772296,1,1,0,-0.411591406,-0.918174613,-0.048968657,-0.267630949,0.044479986,0,0.529627859,598,274,0.112010896,0.128407896,0.016397,1,0.314845255,0.174245177,0.140600078,1,0.571183415
22055,Lafayette Parish,1,0,0,127210,164762,190503,221578,241398,0.070897262,0.059632656,88.48258299,45.08573239,0.509543583,14703,16427,17289,86655.56201,104254.071,98323.07119,110764.8734,104680.2266,27358.65886,27763.19487,29652.70268,2294.043818,404.5360048,1889.507813,1,0,0,0.717418591,0.75206463,0.739859812,0.022441221,0.034646038999999997,-0.012204818,0,1,0,50897.65172,53114.28704,49969,-928.6517189,2216.635324,-3145.287042,0,0,0,0.170540786,0.289757578,-0.095755765,0.317620544,0.152862462,3254115,0.302923427,1190,689,0.045948904,0.04494652,-0.001002384,0,0.39238766,0.146939876,0.245447784,1,0.470733997
22071,Orleans Parish,1,0,0,389738,496938,484674,343829,391495,0.080816261,0.01843317,574.9966041,-373.0540167,-0.648793426,23732,17785,23334,97207.33023,121366.304,103878.3135,116977.0287,102656.444,24651.59702,28005.55392,30479.53704,5827.940016,3353.956895,2473.983121,1,1,1,0.648555075,0.674951395,0.679599589,0.031044513,0.02639632,0.004648194,1,1,0,37817.13084,41428.00184,38681,863.869158,3610.870997,-2747.001839,0,1,0,0.013558252,-1.109207265,0.463584701,0.686297318,0.298909114,83191915,0.629042607,608,1080,0.060415457,0.06054228,1.26823e-4,0,0.674891703,0.227232345,0.447659358,1,0.662158365
23005,Cumberland County,2,0,0,66872,243135,265612,281674,292041,0.202423282,0.054123452,175.1136965,10.66700875,0.06091476,20099,16316,16418,62886.1731,73608.49981,81601.8797,92532.14281,89378.04864,34071.56074,35723.35098,37453.96333,3382.402582,1651.790238,1730.612344,1,1,0,0.801411979,0.794220341,0.809220787,0.007808807,-0.007191638,0.015000446,0,0,0,61392.73134,64308.61061,65913,4520.268664,2915.87927,1604.389394,1,0,0,0.096746246,-0.43858907,0.119136867,0.609690942,0,1299206,0.351536788,1366,585,0.057198791,0.064117709,0.006918919,0,0.462832302,0.365399109,0.097433193,0,0.550064083
24021,Frederick County,2,0,0,69489,150208,195277,233385,247591,0.320210279,0.051676094,47.82534528,56.85632063,1.188832413,12071,10540,9901,65421.95521,81229.45797,88328.67489,107795.8806,106032.0755,35819.69576,38915.16423,40940.88427,5121.188508,3095.468473,2025.720035,1,1,1,0.813047233,0.803224138,0.825154291,0.012107058,-0.009823095,0.021930153,0,0,1,84010.81261,90192.60126,90043,6032.187387,6181.788645,-149.6012582,1,1,0,0.596735155,0.319706306,0.803633813,0.666865346,0,0,0.280695361,1906,939,0.097026337,0.116482425,0.019456088,1,0.436198502,0.308716608,0.127481894,1,0.485136833
24510,Baltimore city,3,1,1,621402,736014,651154,620961,614664,0.223373729,0.03048864,935.6691981,-579.5124526,-0.619356129,31753,21745,27919,74893.62219,91170.5203,99719.8302,113749.8366,111240.1764,24331.42734,24747.50483,30562.30421,6230.876862,416.0774864,5814.799375,1,0,1,0.625802426,0.642068869,0.694872034,0.069069608,0.016266443,0.052803165,1,1,1,41921.78017,42108.84161,47350,5428.219826,187.0614345,5241.158391,1,0,1,0.720693154,-0.829529001,1.101772559,1.889835903,0.191011072,819707895,0.685861382,943,369,0.070884958,0.08144287,0.010557911,1,0.558187194,0.194296072,0.363891122,1,0.680949174
25005,Bristol County,3,1,1,94975,506325,534678,548285,558324,0.431160465,0.105526623,282.0095354,-50.38378334,-0.178659857,NA,18093,19918,55167.51522,72452.07311,89667.54454,103856.3862,102620.6985,29636.17596,29185.91408,34364.76742,4728.591463,-450.2618752,5178.853338,1,0,1,0.759131493,0.710955735,0.76642784,0.007296348,-0.048175758,0.055472106,0,1,1,60623.37092,56354.86472,66027,5403.629082,-4268.506198,9672.135281,1,1,1,0.236875838,-0.646818592,0.667705053,0.689741055,0.028704007,3643175,NA,1338,505,0.108111015,0.125998524,0.017887509,1,0.302415205,0.232020485,0.07039472,0,0.441852968
25009,Essex County,3,1,1,92673,670080,723419,743159,779018,0.397675227,0.119355379,416.4590134,-80.31628649,-0.1928552,NA,29867,33692,58596.19694,78242.77705,94907.08115,114606.5198,111505.7998,37148.93702,36957.77785,39741.54279,2592.605779,-191.1591701,2783.764949,1,0,1,0.76248193,0.750654907,0.781629269,0.019147338,-0.011827024,0.030974362,1,1,1,71885.02341,67852.27179,73901,2015.9765849999999,-4032.751622,6048.728207,0,1,1,0.144336996,-0.374500822,0.278636693,0.528875119,0.03574926,127904,NA,1065,872,0.153069118,0.168093677,0.015024559,1,0.440397922,0.197429635,0.242968287,1,0.531809566
25013,Hampden County,3,1,2,154277,456310,456228,463490,468467,0.327529805,0.086032077,347.8758575,-135.3772154,-0.38915381,NA,15274,18671,66380.01695,87663.12868,100591.7898,113319.4476,107018.7925,27778.42925,27046.12026,28304.02871,525.599459,-732.3089876,1257.908447,0,0,1,0.73344928,0.702251447,0.7345969,0.00114762,-0.031197833,0.032345453,0,1,1,55357.71211,51004.78189,51544,-3813.712114,-4352.930228,539.218114,1,1,0,-0.527063876,-0.805183099,-0.471204039,-0.304804489,0.39037847,260523,NA,328,327,0.097934342,0.082441239,-0.015493103,1,0.310919275,0.152797888,0.158121387,1,0.578423632
25021,Norfolk County,3,1,1,93462,616087,650308,670850,697181,0.230902922,0.059940177,400.3144539,-39.24708119,-0.09804063,NA,34686,34013,60845.74499,84715.3209,111159.5426,129461.9744,126841.7325,45944.95399,47078.67705,50675.73196,4730.777969,1133.723057,3597.054911,1,0,1,0.799230651,0.778799849,0.790501248,-0.008729403,-0.020430803,0.0117014,0,1,0,88409.54718,88333.46944,92696,4286.452822,-76.07774139,4362.530564,1,0,1,0.048688872,-0.390125732,0.32928775,0.206904597,0,1752297,NA,1743,1417,0.154629255,0.180385008,0.025755753,1,0.53873141,0.483162914,0.055568496,0,0.507811332
25023,Plymouth County,2,0,0,95327,435277,472822,494919,513565,0.219680717,0.05328794,187.5434165,9.329071914,0.049743532,NA,19532,21385,62569.81453,80600.98133,98785.13599,107236.0254,101969.6885,34992.92379,36548.33024,39566.84706,4573.92327,1555.406444,3018.516826,1,1,1,0.776146253,0.741938258,0.800341572,0.024195319,-0.034207995,0.058403313,1,1,1,77514.45589,79148.72132,82087,4572.544106,1634.265427,2938.278679,1,0,0,0.166995685,-0.322169969,0.039117003,0.784040022,0.029367832,809773,NA,1219,945,0.079855985,0.096521375,0.016665391,1,0.387199357,0.219407205,0.167792152,1,0.750397293
25025,Suffolk County,1,0,0,665984,663906,689807,722023,784230,0.103830171,0.013236986,1270.317596,-593.1153508,-0.4669032,NA,41565,50681,77206.19119,100448.2536,121033.8513,140604.5312,137251.1575,33091.75657,35431.52064,41127.10018,8035.343608,2339.764063,5695.579545,1,1,1,0.699014087,0.72916235,0.774518614,0.075504526,0.030148263,0.045356263,1,1,1,54851.77401,54928.39559,61796,6944.225987,76.62157654,6867.604411,1,0,1,0.89224951,-0.399756061,1.101928541,1.97457605,0.14252038,605435264,NA,3439,480,0.278988778,0.303907017,0.024918239,1,0.642510368,0.253186717,0.389323651,1,0.681746803
25027,Worcester County,3,1,1,184491,709705,750963,798552,819589,0.373719126,0.09768368,427.6884162,-75.81836864,-0.177274777,NA,26216,32092,55871.18089,76288.93143,95126.09339,107843.5658,106487.1664,32734.02102,32966.58293,36141.00832,3406.987306,232.5619191,3174.425387,1,0,1,0.770709479,0.736368468,0.779183972,0.008474493,-0.03434101,0.042815503,0,1,1,66725.29105,67218.65156,69295,2569.708955,493.3605103,2076.348444,1,0,0,0.059010479,-0.489917583,0.246332,0.420617021,0.120187783,10900392,NA,1492,1391,0.109155991,0.114037646,0.004881655,0,0.371554344,0.301018205,0.070536139,0,0.505812401
26025,Calhoun County,3,1,3,51649,135982,137985,136146,134386,0.424248254,0.208262544,79.98092724,-20.83926057,-0.260552875,4554,2732,4287,75718.16296,82361.58291,82568.90279,98658.01235,99546.77296,27283.86978,22743.62565,26046.04421,-1237.825575,-4540.244137,3302.418562,0,1,1,0.724890891,0.673148999,0.696579991,-0.0283109,-0.051741892,0.023430991,1,1,0,54242.69702,47132.78023,45902,-8340.697015,-7109.916785,-1230.78023,1,1,0,-0.632356496,-0.392204429,-0.254834764,-1.250030295,0.084738143,0,0.266449302,44,33,0.040441825,0.033440983,-0.007000841,0,0.20290533,0.200442758,0.002462572,0,0.575447884
26049,Genesee County,3,1,4,98140,430460,436141,425790,408615,0.465169228,0.087837328,246.6896358,-106.4979691,-0.431708324,15393,11648,12415,65270.4582,72616.47014,88268.22745,91981.25473,93250.09714,29100.9841,21962.25516,25229.24692,-3871.737179,-7138.728937,3266.991758,1,1,1,0.70006342,0.584918083,0.644000284,-0.056063136,-0.115145337,0.059082201,1,1,1,58469.99801,42628.25647,43955,-14514.99801,-15841.74154,1326.743535,1,1,0,-1.560212375,-1.084302743,-1.373309322,-2.223025059,0.340900297,463360,0.230012057,374,78,0.021166038,0.023452394,0.002286356,0,0.219328214,0.141644899,0.077683315,1,0.6648764
