stco_code,ALL_TOTAL_passed_H,ALL_TOTAL_passed_L,ALL_TOTAL_total,MAM_TOTAL_passed_H,MAM_TOTAL_passed_L,MAM_TOTAL_total,MAS_TOTAL_passed_H,MAS_TOTAL_passed_L,MAS_TOTAL_total,MBL_TOTAL_passed_H,MBL_TOTAL_passed_L,MBL_TOTAL_total,MHI_TOTAL_passed_H,MHI_TOTAL_passed_L,MHI_TOTAL_total,MWH_TOTAL_passed_H,MWH_TOTAL_passed_L,MWH_TOTAL_total,stco_name,ALL_pass,MBL_pass,MWH_pass,MHI_pass,MAS_pass,MAM_pass
47061,503.05,248.79,1536,0,0,0,0,0,2,0,0,2,0,0,22,509.34,240.85999999999999,1510,"Grundy County, Tennessee",0.327506510416667,0,0.337311258278146,0,0,NA
47063,2714.9,2353.06,8044,0,0,20,42.5,19.5,106,188.86,12.74,556,550.03,300.55,2106,2051.44,1766.73,5256,"Hamblen County, Tennessee",0.337506215813028,0.339676258992806,0.390304414003044,0.261172839506173,0.400943396226415,0
47065,12048.94,10601.28,32994,0,0,74,466.15999999999997,225.8,902,2052.19,1064.21,9981,962.64,385.92,3895,8961.59,7848.77,18142,"Hamilton County, Tennessee",0.365185791356004,0.205609658350867,0.493969242641385,0.247147625160462,0.516807095343681,0
47067,134.95,105.52,755,0,0,2,0,0,0,0,0,2,0,0,4,133.57999999999998,104.46000000000001,747,"Hancock County, Tennessee",0.178741721854305,0,0.178821954484605,0,NA,0
47069,712.37,485.74,2668,0,0,2,0,0,28,236.15,68.25,1380,0,0,46,525.61,359.16999999999996,1212,"Hardeman County, Tennessee",0.267005247376312,0.171123188405797,0.433671617161716,0,0,0
47071,741.72,583.91,2631,0,0,14,0,0,16,51,0,138,16,0,64,693.1899999999999,531.12,2399,"Hardin County, Tennessee",0.281915621436716,0.369565217391304,0.288949562317632,0.25,0,0
47073,2236.76,1853.41,6149,0,0,18,0,0,44,18,0,134,17,0,196,2118.3,1741.47,5757,"Hawkins County, Tennessee",0.363759960969263,0.134328358208955,0.367952058363731,0.086734693877551,0,0
47075,393.69,306.45,2184,0,0,0,0,0,8,164.66,112.03,1433,67.14,17.09,142,179.09,144.15,601,"Haywood County, Tennessee",0.180260989010989,0.114905792044662,0.297986688851913,0.472816901408451,0,NA
47077,1721.82,1426.27,3656,0,0,0,0,0,16,141.49,27.78,442,22,3,100,1593.24,1258.67,3098,"Henderson County, Tennessee",0.470957330415755,0.320113122171946,0.514280180761782,0.22,0,NA
47079,1320.15,1139.44,3711,0,0,0,0,0,22,99.5,60.74,504,0,0,84,1180.09,1021.02,3101,"Henry County, Tennessee",0.355739692805174,0.197420634920635,0.380551435020961,0,0,NA
47081,744.03,641.55,2567,0,0,16,0,0,18,17,3,86,0,0,52,710.85,615.25,2395,"Hickman County, Tennessee",0.289844176081028,0.197674418604651,0.296805845511482,0,0,0
47083,339.93,280.56,1004,0,0,6,0,0,6,15,0,56,0,0,25,313.16,259.82,911,"Houston County, Tennessee",0.338575697211155,0.267857142857143,0.343754116355653,0,0,0
47085,764.85,650.51,2242,0,0,8,0,0,26,38,0,112,0,0,42,705.02,587.48,2054,"Humphreys County, Tennessee",0.341146297948261,0.339285714285714,0.343242453748783,0,0,0
47087,321.44,249.31,1121,0,0,4,0,0,2,0,0,12,0,0,32,305.84,233.23,1071,"Jackson County, Tennessee",0.286743978590544,0,0.285564892623716,0,0,0
47089,1760.17,1516.17,5471,0,0,26,0,0,42,43,0,191,152.4,24.48,468,1650.19,1420.09,4744,"Jefferson County, Tennessee",0.321727289343813,0.225130890052356,0.347847807757167,0.325641025641026,0,0
47091,642.52,484.98,1651,0,0,4,0,0,4,0,0,14,16.5,3.5,74,618.09,456.87,1555,"Johnson County, Tennessee",0.389170199878861,0,0.397485530546624,0.222972972972973,0,0
47093,18934.99,17655.44,45217,0,0,148,848.24,564.8,1287,1806.64,842.84,7476,1375.58,485.75,3932,15685.68,14383.96,32374,"Knox County, Tennessee",0.41875821040759,0.241658640984484,0.484514734045839,0.349842319430315,0.659083139083139,0
47095,157.95,104.56,569,0,0,0,0,0,0,67.7,0,163,0,0,24,135.28,77.65,382,"Lake County, Tennessee",0.277592267135325,0.415337423312883,0.35413612565445,0,NA,NA
47097,997.65,870.25,3185,0,0,30,0,0,18,280.03,190.22,1335,36,0,104,703.67,635.75,1698,"Lauderdale County, Tennessee",0.313233908948195,0.209760299625468,0.414411071849234,0.346153846153846,0,0
47099,2076.42,1781.56,5004,0,0,6,0,0,22,45,0,167,60,7,156,2019.1299999999999,1737.9,4653,"Lawrence County, Tennessee",0.414952038369305,0.269461077844311,0.433941543090479,0.384615384615385,0,0
47101,447.96000000000004,395.2,1319,0,0,0,0,0,15,13,0,50,0,0,23,425.34000000000003,376.1,1231,"Lewis County, Tennessee",0.339620924943139,0.26,0.345523964256702,0,0,NA
47103,1574.78,1342.79,4169,0,0,12,0,0,34,65.58,29.950000000000003,481,101.5,29,237,1422.82,1202.84,3405,"Lincoln County, Tennessee",0.377735668025905,0.136340956340956,0.417861967694567,0.428270042194093,0,0
47105,2229.38,1972.45,5282,0,0,4,12,6,68,15,0,166,297.42,144.36,955,1904.11,1665.05,4089,"Loudon County, Tennessee",0.422071185157137,0.0903614457831325,0.465666422108095,0.311434554973822,0.176470588235294,0
47107,2195.38,1866.95,6017,0,0,28,19,7.5,79,147.18,24.07,501,88.66,16.369999999999997,335,1962.91,1601.39,5074,"McMinn County, Tennessee",0.364862888482633,0.29377245508982,0.386856523452897,0.26465671641791,0.240506329113924,0
47109,1168.97,976.29,3158,0,0,2,0,0,10,59.43,7.77,282,0,0,78,1082.24,904.86,2786,"McNairy County, Tennessee",0.370161494616846,0.210744680851064,0.388456568557071,0,0,0
47111,948.09,806,2741,0,0,6,0,0,8,6,0,38,95.22,19.259999999999998,287,863,738.0699999999999,2402,"Macon County, Tennessee",0.34589201021525,0.157894736842105,0.359283930058285,0.331777003484321,0,0
47113,1936.52,1593.3,8903,0,0,8,60.78,30.7,135,913.1700000000001,589.04,5586,217.98000000000002,64.91,746,909.5999999999999,676.53,2428,"Madison County, Tennessee",0.217513197798495,0.163474758324382,0.374629324546952,0.292198391420912,0.450222222222222,0
47115,1212.7,1001.72,3391,0,0,4,0,0,32,81.25999999999999,7.14,204,0,0,89,1128.86,906.99,3062,"Marion County, Tennessee",0.357623120023592,0.398333333333333,0.368667537557152,0,0,0
47117,1732.98,1569.9,4077,0,0,14,0,0,16,121.6,81.03,402,148.88,107.06,360,1415.45,1272.25,3285,"Marshall County, Tennessee",0.425062545989698,0.302487562189055,0.430882800608828,0.413555555555556,0,0
47119,2449.66,2007.48,9528,0,0,16,12,6,87,316.18,68.48,1782,262.35,69.26,1072,2043.58,1692.98,6571,"Maury County, Tennessee",0.257101175482788,0.177429854096521,0.310999847816162,0.24472947761194,0.137931034482759,0
47121,436.19,380.84999999999997,1271,0,0,2,0,0,8,0,0,22,0,0,18,412.99,359.85,1221,"Meigs County, Tennessee",0.343186467348544,0,0.338239148239148,0,0,0
47123,1577.26,1290.18,5413,0,0,16,0,0,40,87,0,212,107.61,9.99,308,1457.84,1198.23,4837,"Monroe County, Tennessee",0.29138370589322,0.410377358490566,0.301393425677073,0.349383116883117,0,0
47125,10916.21,10405.53,25071,31,12,265,569.8,304.09999999999997,950,2310.53,1775.68,7175,1404.19,854.43,3040,7081.72,6412.92,13641,"Montgomery County, Tennessee",0.435411830401659,0.322025087108014,0.519149622461696,0.461904605263158,0.59978947368421,0.116981132075472
47127,298.01,269.05,724,0,0,2,0,0,4,15,3,42,0,0,7,287.11,254.55,669,"Moore County, Tennessee",0.411616022099447,0.357142857142857,0.429162929745889,0,0,0
47129,556.88,357.87,2327,0,0,4,0,0,6,0,0,16,0,0,36,542.92,348.66,2265,"Morgan County, Tennessee",0.239312419424151,0,0.239699779249448,0,0,0
47131,1506.07,1247.6299999999999,3722,0,0,4,0,0,20,135.96,68.25999999999999,592,126.5,14.7,295,1290.18,1033.9,2811,"Obion County, Tennessee",0.404639978506179,0.229662162162162,0.45897545357524,0.428813559322034,0,0
47133,955.95,769.45,2409,0,0,11,0,0,16,0,0,40,0,0,18,933.76,750.51,2324,"Overton County, Tennessee",0.396824408468244,0,0.401790017211704,0,0,0
47135,264.87,173.3,759,0,0,14,0,0,2,0,0,34,0,0,14,248.97,156.53,695,"Perry County, Tennessee",0.34897233201581,0,0.358230215827338,0,0,0
47137,123.45,75.93,533,0,0,0,0,0,2,0,0,6,0,0,8,108.76,63.83,517,"Pickett County, Tennessee",0.231613508442777,0,0.21036750483559,0,0,NA
47139,577.79,469.49,1719,0,0,4,0,0,0,0,0,18,0,0,32,554.65,449.40999999999997,1665,"Polk County, Tennessee",0.336119837114601,0,0.333123123123123,0,NA,0
47141,3403.83,3056.66,8149,0,0,26,67,33.5,130,152.39,4.41,365,358.86,111.08,1075,2974.89,2678.12,6553,"Putnam County, Tennessee",0.417699104184563,0.417506849315068,0.45397375247978,0.333823255813954,0.515384615384615,0
47143,1502.09,1335.25,4001,0,0,14,0,0,30,41,0,150,119.58000000000001,42,374,1370.77,1205.28,3433,"Rhea County, Tennessee",0.37542864283929,0.273333333333333,0.399292164287795,0.319732620320856,0,0
47145,1862.19,1627.95,5001,0,0,38,0,0,44,133.14,17.48,325,18,0,119,1731.4,1508.6,4475,"Roane County, Tennessee",0.372363527294541,0.409661538461538,0.386905027932961,0.151260504201681,0,0
47147,3011.1,2652.7,8741,0,0,26,0,0,74,239.56,64.23,1056,359.94,153.62,1238,2532.02,2230.9900000000002,6347,"Robertson County, Tennessee",0.344480036609084,0.226856060606061,0.398931778793131,0.290743134087237,0,0
47149,17319.33,16348.19,39882,0,0,115,1074.63,534.43,1941,2732.33,1864.8,8640,1919.16,1126.53,5381,12353.38,11169.01,23805,"Rutherford County, Tennessee",0.43426432977283,0.316241898148148,0.518940558706154,0.35665489685932,0.553647604327666,0
47151,1027.18,790.6,3234,0,0,8,0,0,10,0,0,16,7,0,50,1025.57,791.62,3150,"Scott County, Tennessee",0.317619047619048,0,0.325577777777778,0.14,0,0
47153,470.46000000000004,399.5,1774,0,0,32,0,0,10,0,0,22,52.5,0,105,433.4,369.2,1605,"Sequatchie County, Tennessee",0.265197294250282,0,0.270031152647975,0.5,0,0
47155,3639.98,3031.59,11036,0,0,58,48,19,191,25,3,228,243.39000000000001,74.66,1314,3212.79,2676.32,9245,"Sevier County, Tennessee",0.329827836172526,0.109649122807018,0.347516495402921,0.185228310502283,0.25130890052356,0
47157,31881.28,27344.62,109675,0,0,251,2361.09,1652.5800000000002,3361,14012.73,9718,71282,3998.03,1797.42,12567,13040.16,11672.2,22214,"Shelby County, Tennessee",0.290688671073627,0.196581605454392,0.58702439902764,0.318137184690061,0.702496280868789,0
47159,1095.33,851.1800000000001,2329,0,0,6,0,0,13,12,0,106,19,0,114,1003.89,775.29,2090,"Smith County, Tennessee",0.470300558179476,0.113207547169811,0.48033014354067,0.166666666666667,0,0
47161,686.51,618.55,1557,0,0,6,0,0,16,0,0,36,0,0,34,668.88,605,1465,"Stewart County, Tennessee",0.440918432883751,0,0.45657337883959,0,0,0
47163,6393.89,5621.36,15807,0,0,84,95,53.6,240,243.63,98.78,937,119.73,23.57,522,5786.81,4997.29,14024,"Sullivan County, Tennessee",0.404497374580882,0.260010672358591,0.412636195094124,0.229367816091954,0.395833333333333,0
47165,11939.32,10939.53,22570,0,0,81,244,122,536,978.26,476.43,2730,717.54,290.17,1633,10080.77,9222.13,17590,"Sumner County, Tennessee",0.528990695613646,0.358336996336996,0.57309664582149,0.439399877526026,0.455223880597015,0
47167,3286.06,3004.15,8329,0,0,20,30.5,13.5,102,499.3,292.28000000000003,1905,92.5,18.5,216,2717.69,2424.03,6086,"Tipton County, Tennessee",0.394532356825549,0.262099737532808,0.446547814656589,0.428240740740741,0.299019607843137,0
47169,485.31999999999994,446.6,968,0,0,0,0,0,4,87.42,32.2,134,0,0,34,404.09000000000003,372.25,796,"Trousdale County, Tennessee",0.501363636363636,0.652388059701492,0.507650753768844,0,0,NA
47171,622.19,514.16,1812,0,0,6,0,0,4,0,0,8,73.93,22.82,218,553.32,447.08,1576,"Unicoi County, Tennessee",0.343371964679912,0,0.351091370558376,0.339128440366972,0,0
47173,878.4000000000001,700.08,3107,0,0,8,0,0,20,63.15,13.65,223,6,0,70,807.59,627.75,2786,"Union County, Tennessee",0.282716446733183,0.283183856502242,0.289874371859296,0.0857142857142857,0,0
47175,198.18,148.5,552,0,0,0,0,0,0,0,0,6,0,0,0,200.83999999999997,151.7,546,"Van Buren County, Tennessee",0.359021739130435,0,0.367838827838828,NA,NA,NA
47177,1492.01,1186.14,4904,0,0,27,0,0,37,66.3,0,261,315.95,104.17,901,1260.49,977.54,3678,"Warren County, Tennessee",0.304243474714519,0.254022988505747,0.342710712343665,0.350665926748058,0,0
47179,6213.55,5719.5999999999995,12215,0,0,34,178.39,130.8,297,364.27,275.04,1032,305.40999999999997,175.25,819,5353.82,4861.2,10033,"Washington County, Tennessee",0.508681948424069,0.35297480620155,0.53362105053324,0.372905982905983,0.600639730639731,0
47181,444.7,337.71,1643,0,0,2,0,0,10,0,0,18,0,0,36,441.1,338.31,1577,"Wayne County, Tennessee",0.270663420572124,0,0.279708306911858,0,0,0
47183,1187.17,974.99,3043,0,0,8,0,0,36,55.400000000000006,0,269,0,0,53,1107.6399999999999,917.22,2677,"Weakley County, Tennessee",0.390131449227736,0.205947955390335,0.413761673515129,0,0,0
47185,1211.44,1098.17,3069,0,0,4,0,0,26,60,0,136,27,7,80,1181.7,980.3900000000001,2823,"White County, Tennessee",0.394734441186054,0.441176470588235,0.418597236981934,0.3375,0,0
47187,21592.760000000002,20822,30894,0,0,164,1887.97,1408.3999999999999,2239,927.24,459.56,1808,1375.3799999999999,762.39,2308,17740.69,16936.22,24375,"Williamson County, Tennessee",0.698930536673788,0.512853982300885,0.727823179487179,0.595918544194107,0.843220187583743,0
47189,7634.21,7165.16,16615,0,0,30,228.11,125.6,449,652.48,315.54,1737,500.37,212.23000000000002,1152,6435.15,6048.67,13247,"Wilson County, Tennessee",0.459476978633765,0.375636154289004,0.485781686419567,0.434348958333333,0.50804008908686,0
48001,5050.16,4665,6483,0,0,26,0,0,34,604.59,483.15,1002,1111.85,949.53,1664,3019.71,2691.7,3487,"Anderson County, Texas",0.778985037791146,0.603383233532934,0.865990823057069,0.668179086538461,0,0
48003,2116.58,2093.54,3130,0,0,16,0,0,12,0,0,24,1362.26,1277.8999999999999,2109,732.4100000000001,696.05,909,"Andrews County, Texas",0.676223642172524,0,0.805731573157316,0.64592697961119,0,0
48005,9555.65,9157.02,12286,0,0,54,58,29,110,1369.65,1083.27,2018,3260.37,2941.55,4162,4863.43,4493.41,5709,"Angelina County, Texas",0.777767377502849,0.678716551040634,0.851888246628131,0.783366170110524,0.527272727272727,0
48007,1801.8400000000001,1702.6000000000001,2481,0,0,8,14,7,40,16,8,52,713.29,672.25,1026,988.53,937.05,1287,"Aransas County, Texas",0.726255542120113,0.307692307692308,0.768088578088578,0.695214424951267,0.35,0
48009,1306.4099999999999,1193.65,1432,0,0,20,0,0,2,0,0,4,144,72,194,1106.29,978.0999999999999,1178,"Archer County, Texas",0.912297486033519,0,0.939125636672326,0.742268041237113,0,0
48011,224.16,176,246,0,0,4,0,0,0,0,0,6,0,0,32,182.24,144,194,"Armstrong County, Texas",0.911219512195122,0,0.939381443298969,0,NA,0
48013,4317.74,4056.3500000000004,5918,0,0,16,0,0,22,0,0,22,3013.47,2798.75,4387,1228.52,1077.45,1425,"Atascosa County, Texas",0.729594457587023,0,0.862119298245614,0.686909049464326,0,0
48015,3306.01,3094.7,4191,0,0,4,0,0,26,245.91,159.08,382,1249.42,1142.3,1676,1737.69,1626.55,1989,"Austin County, Texas",0.788835600095443,0.643743455497382,0.873650075414781,0.745477326968974,0,0
48017,809.28,766,1082,0,0,0,0,0,8,0,0,4,646.78,611.3,887,162.29999999999998,103.3,177,"Bailey County, Texas",0.747948243992606,0,0.916949152542373,0.729177001127396,0,NA
48019,1497.35,1387.7,1899,0,0,2,0,0,6,0,0,10,408.11,349.85,582,1036.09,924.1,1262,"Bandera County, Texas",0.788493944181148,0,0.820990491283677,0.701219931271478,0,0
48021,8481.06,8278.57,12434,0,0,28,12,6,62,487.47,280.87,733,4968.57,4688.53,7691,2982.43,2719.65,3572,"Bastrop County, Texas",0.682086215216342,0.665034106412005,0.834946808510638,0.646023924067091,0.193548387096774,0
48023,422.39,379.5,443,0,0,0,0,0,4,0,0,4,68,34,78,322.22,278.9,335,"Baylor County, Texas",0.953476297968397,0,0.961850746268657,0.871794871794872,0,NA
48025,2829.51,2574.12,3807,0,0,8,0,0,26,88,42,112,2202.27,1966.2,3033,508.05,358,608,"Bee County, Texas",0.743238770685579,0.785714285714286,0.835608552631579,0.726102868447082,0,0
48027,37558.49,35764.02,48562,0,0,272,1122.4,640.1,1597,9108.78,8041.19,13017,12107.93,10671.98,15524,13368.03,11966.45,15357,"Bell County, Texas",0.773413162555084,0.699760313436276,0.870484469622973,0.779949111053852,0.70281778334377,0
48029,199346.66,191433.34,266973,0,0,416,4571.45,3112.1,6275,12971.45,9149.539999999999,18665,140416.64,131600.15,194057,36871,32395.329999999998,41467,"Bexar County, Texas",0.746692212321096,0.694961157246183,0.889164878095835,0.723584513828411,0.728517928286853,0
48031,1173.4499999999998,1092.05,1360,0,0,0,0,0,4,0,0,10,400.6,320.6,480,777.46,693.3,836,"Blanco County, Texas",0.862830882352941,0,0.929976076555024,0.834583333333333,0,NA
48033,192.43,144.4,196,0,0,0,0,0,0,0,0,0,0,0,36,154,99.8,154,"Borden County, Texas",0.981785714285714,NA,1,0,NA,NA
48035,1862.52,1512.95,2266,0,0,8,0,0,22,0,0,41,549.97,346.9,776,1129.25,889.5,1349,"Bosque County, Texas",0.821941747572816,0,0.837101556708673,0.708724226804124,0,0
48037,9844.01,9209.35,12810,0,0,64,28,14,127,2291.3,1900.75,3706,1009.91,735.35,1294,6017.19,5454.4,6971,"Bowie County, Texas",0.768462919594067,0.618267674042094,0.863174580404533,0.780455950540958,0.220472440944882,0
48039,43287.85,41847.4,52747,13,6.5,212,3435.98,2904,3657,6013.0999999999995,5144.28,7427,16848.4,15457.04,21662,16350.22,15053.39,18375,"Brazoria County, Texas",0.820669421957647,0.809627036488488,0.889807891156463,0.777785984673622,0.939562482909489,0.0613207547169811
48041,16829.11,16302.9,22186,0,0,58,769.25,622.1999999999999,855,2200.1,1683.21,3638,6689.26,6066.67,9248,7110.4800000000005,6632.62,7854,"Brazos County, Texas",0.758546380600379,0.60475536008796,0.905332314744079,0.723319636678201,0.899707602339181,0
48043,691.5,626.1,991,0,0,6,0,0,10,0,0,8,414.05,355.20000000000005,644,256.37,214.5,306,"Brewster County, Texas",0.697780020181635,0,0.83781045751634,0.642934782608696,0,0
48045,316,205.4,316,0,0,0,0,0,0,0,0,4,66.5,31.5,118,182,91,192,"Briscoe County, Texas",1,0,0.947916666666667,0.563559322033898,NA,NA
48047,798.35,752.95,1135,0,0,0,0,0,2,0,0,0,792.28,747.2,1127,0,0,4,"Brooks County, Texas",0.703392070484582,NA,0,0.702999112688554,0,NA
48049,3819.7,3421.95,5013,0,0,8,0,0,32,103.02,51.010000000000005,210,1133.75,964.2,1700,2375.91,2064.25,2891,"Brown County, Texas",0.76195890684221,0.490571428571429,0.821829816672432,0.666911764705882,0,0
48051,1520.8700000000001,1384.3,2005,0,0,6,0,0,4,213.79,98.49000000000001,305,599.53,450.4,743,785.24,646.1999999999999,891,"Burleson County, Texas",0.758538653366584,0.700950819672131,0.881301907968575,0.806904441453567,0,0
48053,4143.9400000000005,3957.34,5510,0,0,16,24,12,64,16,8,72,1472.31,1336.3,2159,2571.0299999999997,2381.3,3116,"Burnet County, Texas",0.752076225045372,0.222222222222222,0.825105905006418,0.681940713293191,0.375,0
48055,3888.76,3670.24,5900,0,0,16,0,0,30,135.14,57.1,244,2686.5099999999998,2507.96,4230,1037.1,848.3,1309,"Caldwell County, Texas",0.65911186440678,0.553852459016393,0.792284186401833,0.635108747044917,0,0
48057,2298.6,2137.6,2885,0,0,10,154.56,107.8,188,22,11,68,1407.3899999999999,1280.7,1853,669.8,545.9,739,"Calhoun County, Texas",0.796741767764298,0.323529411764706,0.906359945872801,0.759519697787372,0.822127659574468,0
48059,1599.33,1426.85,1932,0,0,4,0,0,4,0,0,14,168.81,104.1,247,1358.05,1194.7,1631,"Callahan County, Texas",0.827810559006211,0,0.832648681790313,0.683441295546559,0,0
48061,59779.89,56914.65,75541,0,0,30,68,53.3,281,0,0,163,57725.24,54868.33,73122,1301.99,815.7,1888,"Cameron County, Texas",0.791356879045816,0,0.689613347457627,0.789437378627499,0.241992882562278,0
48063,1641.6100000000001,1564.75,1791,0,0,8,0,0,8,260.08000000000004,219.7,308,641.07,604.35,681,695.04,662.8499999999999,732,"Camp County, Texas",0.916588498045785,0.844415584415585,0.949508196721311,0.94136563876652,0,0
48065,975.41,788.4,1030,0,0,8,0,0,0,0,0,4,64,32,136,808.8100000000001,649.3,862,"Carson County, Texas",0.947,0,0.938294663573086,0.470588235294118,NA,0
48067,3227.31,2921.58,4045,0,0,30,0,0,22,500.14,322.2,727,199.5,97.5,272,2434.7799999999997,2168.59,2870,"Cass County, Texas",0.797851668726823,0.687950481430536,0.848355400696864,0.733455882352941,0,0
48069,917.6700000000001,771,1232,0,0,6,0,0,2,0,0,24,630.03,530.6,924,258,163.2,268,"Castro County, Texas",0.744862012987013,0,0.962686567164179,0.681850649350649,0,0
48071,5872.63,5588.5,6640,0,0,22,29,14.5,110,345.51,169.6,412,1622.3799999999999,1449.6000000000001,1897,3757.84,3520.85,4052,"Chambers County, Texas",0.884432228915663,0.838616504854369,0.927403751233959,0.855234580917238,0.263636363636364,0
48073,6686.81,6390.36,8222,0,0,26,0,0,34,770.6800000000001,562,1056,2193.23,1914.95,2710,3592.6,3325.45,4172,"Cherokee County, Texas",0.813282656288008,0.729810606060606,0.861121764141898,0.809309963099631,0,0
48075,742.11,707.75,838,0,0,2,0,0,6,0,0,32,276.96000000000004,237,306,435.98,398,470,"Childress County, Texas",0.885572792362769,0,0.927617021276596,0.905098039215686,0,0
48077,1088.07,935.46,1290,0,0,18,0,0,6,0,0,8,48,24,110,945.99,785.16,1114,"Clay County, Texas",0.84346511627907,0,0.849183123877917,0.436363636363636,0,0
48079,417.74,327.18,544,0,0,0,0,0,0,0,0,9,308.28999999999996,207.42,397,104,52,134,"Cochran County, Texas",0.767904411764706,0,0.776119402985075,0.776549118387909,NA,NA
48081,315.63,218.79999999999998,336,0,0,4,0,0,0,0,0,4,78,39,112,216,118.8,216,"Coke County, Texas",0.939375,0,1,0.696428571428571,NA,0
48083,792.61,652.35,997,0,0,12,0,0,4,0,0,22,184.42000000000002,112.2,248,564.91,434,679,"Coleman County, Texas",0.794994984954865,0,0.831973490427099,0.743629032258065,0,0
48085,131808.7,128097.01,147334,16,8,775,23792.98,20954.54,24456,14106.17,10858.289999999999,16788,25950.67,22263.63,31391,65087.45,60720.8,68333,"Collin County, Texas",0.894625137442817,0.840253157016917,0.952503914653242,0.826691408365455,0.97288927052666,0.0206451612903226
48087,348.69,310.1,419,0,0,0,0,0,0,0,0,12,183.22,139.2,227,165.8,125.4,170,"Collingsworth County, Texas",0.832195704057279,0,0.975294117647059,0.807136563876652,NA,NA
48089,1887.56,1726.75,2462,0,0,0,0,0,22,251.43,138.5,371,931.14,793.35,1224,716.1,573.8,805,"Colorado County, Texas",0.766677497969131,0.677708894878706,0.889565217391304,0.760735294117647,0,NA
48091,16511.5,16069.63,18915,0,0,46,118,59,256,213.44,114.1,371,6232.74,5697.2,7557,9477.67,8854.3,10101,"Comal County, Texas",0.872931535818134,0.575309973045822,0.938290268290268,0.824763795156808,0.4609375,0
48093,1495.64,1320,1787,0,0,8,0,0,12,0,0,6,583.78,453.1,751,838.64,730.85,986,"Comanche County, Texas",0.836955791829883,0,0.850547667342799,0.777336884154461,0,0
48095,298.36,213.69,398,0,0,0,0,0,4,0,0,2,212.5,100.6,243,107,46,144,"Concho County, Texas",0.74964824120603,0,0.743055555555556,0.874485596707819,0,NA
48097,3922.72,3597.55,4933,0,0,38,0,0,40,118.96000000000001,57.6,168,1139.33,980.1500000000001,1719,2430.89,2191.2,2812,"Cooke County, Texas",0.79519967565376,0.708095238095238,0.86447012802276,0.662786503781268,0,0
48099,8422.87,7849.47,10548,0,0,78,195,104.2,290,1342.84,1069.7,1659,2194.25,1912.2,2761,4122.88,3684.75,5012,"Coryell County, Texas",0.798527682973076,0.809427365883062,0.822601755786113,0.794730170228178,0.672413793103448,0
48101,151.72,92,174,0,0,2,0,0,0,0,0,20,56.5,26.5,70,66,33,76,"Cottle County, Texas",0.871954022988506,0,0.868421052631579,0.807142857142857,NA,0
48103,558.09,527.05,776,0,0,4,0,0,2,0,0,10,429.58,387.9,607,140.82,87.1,153,"Crane County, Texas",0.719188144329897,0,0.920392156862745,0.707710049423394,0,0
48105,441.15,396.4,565,0,0,6,0,0,0,0,0,4,334.35,294.2,437,118,69.8,118,"Crockett County, Texas",0.780796460176991,0,1,0.765102974828375,NA,0
48107,601.98,482.71,863,0,0,0,0,0,0,0,0,18,471.63,324.70000000000005,657,145.5,66.5,188,"Crosby County, Texas",0.697543453070684,0,0.773936170212766,0.717853881278539,NA,NA
48109,191.6,147.6,269,0,0,0,0,0,0,0,0,0,170.41,131.47,237,0,0,26,"Culberson County, Texas",0.712267657992565,NA,0,0.719029535864979,NA,NA
48111,461.73,399.65000000000003,601,0,0,2,0,0,4,0,0,14,255.74,211.5,359,156.82,132.1,216,"Dallam County, Texas",0.768269550748752,0,0.726018518518519,0.712367688022284,0,0
48113,271309.04,259805.64,367720,121,56.5,1343,15494.789999999999,12494.4,18441,58363.18,48836.86,86204,156050.55,144194.49,212090,38980.55,32446.37,43804,"Dallas County, Texas",0.737814206461438,0.677035636397383,0.88988562688339,0.735775142628129,0.84023588742476,0.0900967982129561
48115,1246.9,1037.85,1931,0,0,4,0,0,20,19,6,52,783.0799999999999,656.5999999999999,1441,341.97,188.9,400,"Dawson County, Texas",0.645727602278612,0.365384615384615,0.854925,0.543428174878557,0,0
48117,2255.23,2137.98,3123,0,0,6,0,0,2,0,0,18,1988.98,1811.5,2781,228.93,172.3,308,"Deaf Smith County, Texas",0.72213576689081,0,0.743279220779221,0.715203164329378,0,0
48119,510.21,447.95,625,0,0,10,0,0,4,37,17,75,45,21,70,384.55,334.6,432,"Delta County, Texas",0.816336,0.493333333333333,0.890162037037037,0.642857142857143,0,0
48121,102151.35,98262.38,121463,22.5,9.5,606,10277.26,8261.42,11246,9655.36,7275.24,13243,26101.6,22663.12,33598,53571.04,49898.11,58697,"Denton County, Texas",0.841007961272157,0.729091595559919,0.912670834966012,0.776879576165248,0.913859149919972,0.0371287128712871
48123,2491.82,2215.2,3243,0,0,2,0,0,8,222.7,134.82,326,1296.33,1150.25,1784,966.97,758.0999999999999,1085,"DeWitt County, Texas",0.768368794326241,0.683128834355828,0.891216589861751,0.726642376681614,0,0
48125,223.9,155.8,288,0,0,0,0,0,0,0,0,6,78,33,126,128,64,152,"Dickens County, Texas",0.777430555555556,0,0.842105263157895,0.619047619047619,NA,NA
48127,1080.42,1012.3000000000001,1703,0,0,2,0,0,6,0,0,2,1011.1,947.3,1595,92,46,92,"Dimmit County, Texas",0.634421608925426,0,1,0.633918495297806,0,0
48129,403.16999999999996,329.9,465,0,0,0,0,0,4,14,7,42,26,13,62,312.75,240.9,347,"Donley County, Texas",0.867032258064516,0.333333333333333,0.901296829971182,0.419354838709677,0,NA
