year,cbsa_2013_fips,cbsa_2013_name,naics2_code,naics2_name,indicator,2006_ls_share,2006_im_share,2006_ns_share,2011_ls_share,2011_im_share,2011_ns_share,2015_ls_share,2015_im_share,2015_ns_share,value
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,GDP,-0.4086196,-0.0358241,0.0748213,-0.2091361,0.0815205,0.0988135,-0.0132568,0.0416977,0.0172899,159000000
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,FR,Farms,Aggregate Wage,0.9848644,-0.002286,0.1626567,1.916034,0.0104972,0.2560064,0.3253478,0.0510182,0.0167614,129000000
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,FR,Farms,Employment,0.0238714,-0.0381626,0.0635051,-0.0150181,-0.0880366,0.090193,0.0100811,-0.0190807,0.0172098,6140
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,FR,Farms,GDP,0.1519381,0.0872599,0.1197893,0.0954275,0.0780656,0.0899957,0.0535471,0.0690236,0.0172899,389000000
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,GVF,Federal Government,Aggregate Wage,0.1014985,-0.1094909,0.1598344,-0.0052725,-0.1808598,0.1328003,-0.0057373,-0.0130851,0.0167614,4900000000
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,GVF,Federal Government,Employment,-0.0251026,-0.0430626,0.0642205,-0.0426252,-0.112791,0.0862991,-0.0027812,-0.0044138,0.0172098,34088
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,GVF,Federal Government,GDP,-0.0586029,-0.0671297,0.1237577,-0.0754079,-0.1189652,0.0957326,-0.0119952,-4.75e-4,0.0172899,8400000000
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,GVL,Local Government,Aggregate Wage,0.2068932,-0.0747509,0.1562335,0.0965654,-0.0890326,0.1435263,0.0342305,-6.044e-4,0.0167614,10200000000
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,GVL,Local Government,Employment,0.0893542,-0.0474684,0.064353,0.0627392,-0.0780219,0.0918766,0.0164791,-0.0068695,0.0172098,163751
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,GVL,Local Government,GDP,0.1332906,-0.1110622,0.1239647,0.0889871,-0.0971377,0.1037943,0.0236641,-0.0127799,0.0172899,14200000000
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,GVS,State Government,Aggregate Wage,0.1212494,-0.0269143,0.1496683,0.1009222,-0.0702798,0.1457267,0.0388651,-0.0043279,0.0167614,4260000000
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,GVS,State Government,Employment,0.0741956,-0.0315133,0.0647809,0.0856883,-0.0772195,0.0935858,0.0113712,-0.0106273,0.0172098,78528
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,GVS,State Government,GDP,0.0616701,-0.0729743,0.1192502,0.094575,-0.0817135,0.1058695,0.0102706,-0.0171059,0.0172899,6760000000
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,PH,Private Household Workers,Aggregate Wage,-0.0926566,-0.0887431,0.114058,0.0459835,-0.0057707,0.1603232,-0.0109973,-0.0863257,0.0167614,191000000
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,PH,Private Household Workers,Employment,-0.3363148,0.2341723,0.0508605,-0.1200291,0.030462,0.0826226,0.0166692,0.0011367,0.0172098,5291
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,PH,Private Household Workers,GDP,0.2975321,-0.1779608,0.1057565,0.4489121,0.059458,0.1329355,0.0570669,-0.0137294,0.0172899,559000000
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,PNFTOT,Private non-narm total payroll employment,Aggregate Wage,0.1306778,0.0789722,0.1563373,0.086249,0.0678474,0.1555986,0.0335695,0.0117589,0.0167614,121000000000
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,PNFTOT,Private non-narm total payroll employment,Employment,0.0619883,0.0278779,0.064198,0.040427,0.0323253,0.0961861,0.0129213,0.0057125,0.0172098,1675969
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,PNFTOT,Private non-narm total payroll employment,GDP,0.06772,0.1200326,0.1317806,0.038704,0.0600508,0.1083383,0.0042642,0.0235571,0.0172899,272000000000
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,TOTAL,Total payroll employment (excluding military),Aggregate Wage,0.1340149,0.0560787,0.1560801,0.0835024,0.0391068,0.1532682,0.0325004,0.0093735,0.0167614,141000000000
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,TOTAL,Total payroll employment (excluding military),Employment,0.0610581,0.0179602,0.0641441,0.0416993,0.0143461,0.0954096,0.0128449,0.0037202,0.0172098,1965575
2016,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,TOTAL,Total payroll employment (excluding military),GDP,0.0665364,0.0952277,0.1306241,0.0388782,0.0421459,0.107591,0.0050046,0.0201898,0.0172899,303000000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,21,"Mining, quarrying, and oil and gas extraction",Aggregate Wage,0.0207737,-0.1324946,0.0872241,0.2714626,-0.277964,0.1364748,0.1686908,-0.179998,0.0167614,24700000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,21,"Mining, quarrying, and oil and gas extraction",Employment,0.3469394,-0.1142183,0.032214,0.578223,-0.2061794,0.0948239,0.2066065,-0.1119442,0.0172098,487
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,21,"Mining, quarrying, and oil and gas extraction",GDP,-0.1980272,-0.1933791,0.0572866,0.5217231,-0.4006611,0.104273,-0.0064387,-0.1556425,0.0172899,66100000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,22,Utilities,Aggregate Wage,-0.6149054,0.0374991,0.1631115,-0.6008346,-0.0273947,0.142093,-0.520318,-0.0238708,0.0167614,33400000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,22,Utilities,Employment,0.1013667,-0.0081678,0.0681382,0.0768222,-0.0597358,0.0926358,0.0637213,-0.0141754,0.0172098,799
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,22,Utilities,GDP,-0.2462877,-0.0352359,0.0967047,-0.1830329,-0.0573976,0.0927228,-0.0580118,0.0205408,0.0172899,530000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,23,Construction,Aggregate Wage,0.0621729,-0.1558355,0.1030553,0.0266909,0.1721637,0.1520551,0.0097059,0.0442244,0.0167614,649000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,23,Construction,Employment,0.0191547,-0.1924158,0.0341426,0.0219473,0.1278515,0.0973629,0.0264433,0.0249769,0.0172098,11974
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,23,Construction,GDP,0.0717194,-0.2519443,0.0838937,0.1339096,0.084161,0.1141508,0.0382267,0.0214997,0.0172899,1240000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,31,Manufacturing,Aggregate Wage,-0.0312023,-0.2112059,0.1168735,-0.0438785,-0.0587566,0.1468658,-0.0253301,-0.0195898,0.0167614,918000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,31,Manufacturing,Employment,-0.0110178,-0.1977065,0.0443709,0.0057173,-0.0400193,0.0934765,1.414e-4,-0.0182307,0.0172098,17040
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,31,Manufacturing,GDP,-0.1160933,-0.0594334,0.1033034,-0.0771297,-0.0143746,0.1008213,-0.0187518,0.0011319,0.0172899,2410000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,42,Wholesale trade,Aggregate Wage,0.0850548,-0.0795688,0.1426896,0.1095515,-0.0327218,0.15956,0.0094057,-0.0184026,0.0167614,660000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,42,Wholesale trade,Employment,0.0049215,-0.0674689,0.0536725,0.0634898,-0.0247521,0.0959997,0.0149091,-0.0109741,0.0172098,10721
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,42,Wholesale trade,GDP,-0.0188159,-0.0620569,0.1026111,0.031238,0.0447649,0.1081139,0.0181454,-0.0052761,0.0172899,1980000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,44,Retail Trade,Aggregate Wage,0.0911612,-0.0655432,0.1361787,0.1042404,0.004466,0.1520432,-0.0089808,0.0061072,0.0167614,1030000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,44,Retail Trade,Employment,-0.0200362,-0.0223492,0.0583136,-0.0168507,-0.0102147,0.0924363,0.0075528,-0.0036594,0.0172098,28064
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,44,Retail Trade,GDP,-0.0915046,-0.0259926,0.1109218,-0.1221725,0.0541922,0.1009846,0.0038311,0.0032174,0.0172899,2220000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,48,Transportation and Warehousing,Aggregate Wage,0.0527281,-0.0133486,0.1434853,0.0360369,0.0273862,0.1529511,0.0156939,-0.0081022,0.0167614,353000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,48,Transportation and Warehousing,Employment,0.0313492,0.0224887,0.0612777,0.0175643,0.0509084,0.0966958,0.0307064,0.0039769,0.0172098,6223
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,48,Transportation and Warehousing,GDP,0.0708969,-0.1458086,0.1159576,0.0171824,-0.0906694,0.1018915,0.0462363,-0.0030541,0.0172899,722000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,51,Information,Aggregate Wage,0.0815498,-0.1392156,0.1253294,0.1618936,-0.0287877,0.1552558,0.0365142,0.0029256,0.0167614,196000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,51,Information,Employment,0.0431776,-0.1727125,0.055315,0.0263604,-0.0708538,0.0943045,-0.024409899999999998,-0.0066754,0.0172098,3056
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,51,Information,GDP,-0.156004,0.2330873,0.1120382,0.0708834,0.1170275,0.1151829,0.02389,0.0336929,0.0172899,1040000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,52,Finance and insurance,Aggregate Wage,-0.0022101,-0.0350119,0.1396265,-0.0040429,-0.0112535,0.1447384,0.0282351,-0.0095864,0.0167614,733000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,52,Finance and insurance,Employment,0.0206438,-0.0722178,0.0583468,0.0599734,-0.0467227,0.0935026,0.0297615,-0.005321,0.0172098,10554
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,52,Finance and insurance,GDP,0.0105472,0.0485603,0.1332915,-0.1044142,0.0056131,0.0941372,0.0397668,-0.0140775,0.0172899,1810000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,53,Real estate and rental and leasing,Aggregate Wage,-0.0087601,-0.080296,0.1231762,-0.0501891,0.0677429,0.140394,0.0366722,0.0047348,0.0167614,109000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,53,Real estate and rental and leasing,Employment,0.0891251,-0.072891,0.0558352,0.0622123,0.0238743,0.0944312,0.0411773,0.0048031,0.0172098,3466
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,53,Real estate and rental and leasing,GDP,0.2186922,0.0871672,0.1413111,0.1520616,-0.0192463,0.1085271,0.0258301,-0.0047543,0.0172899,4020000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,54,"Professional, scientific, and technical services",Aggregate Wage,0.0297193,0.1771826,0.1643233,-0.0272067,0.0733478,0.1520071,0.0045727,0.0140284,0.0167614,593000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,54,"Professional, scientific, and technical services",Employment,0.0475582,0.1070314,0.0709827,-0.0492448,0.0508612,0.0939832,0.0115294,0.0083326,0.0172098,9959
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,54,"Professional, scientific, and technical services",GDP,-0.0228664,0.1051198,0.1270111,-0.0734988,0.0441986,0.1022314,0.019065,0.020602,0.0172899,1550000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,55,Management of companies and enterprises,Aggregate Wage,0.0447668,0.1909033,0.1681781,-0.0208525,0.0627198,0.1409557,0.1304431,-0.0244845,0.0167614,315000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,55,Management of companies and enterprises,Employment,-0.0605642,0.1311613,0.0782464,-0.0886829,0.0342522,0.0948071,-0.0362767,-0.0051358,0.0172098,3427
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,55,Management of companies and enterprises,GDP,-0.1028998,0.143493,0.1312347,-0.1809125,0.1455343,0.1069382,-0.0209012,-0.0044119,0.0172899,542000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,56,Administrative and support and waste management and remediation services,Aggregate Wage,-0.1536557,0.0162289,0.1263112,-0.067136,0.0483674,0.1460575,-0.0407102,0.008752,0.0167614,359000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,56,Administrative and support and waste management and remediation services,Employment,-0.0836188,0.0367381,0.0547806,0.093786,0.0511435,0.0979331,0.0130166,0.0055424,0.0172098,12886
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,56,Administrative and support and waste management and remediation services,GDP,0.0388581,0.1076908,0.1264237,0.0938495,0.0320472,0.1080055,0.0218074,0.0015139,0.0172899,1030000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,61,Educational services,Aggregate Wage,-0.049582,0.1330791,0.162054,-0.0287776,-0.0590743,0.1418242,-0.0108683,-0.008148,0.0167614,204000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,61,Educational services,Employment,0.0700618,0.1502432,0.0773425,0.109926,-0.009765,0.10054,-0.0136648,0.0023274,0.0172098,6509
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,61,Educational services,GDP,0.0435801,-0.026122,0.1337155,0.0554931,-0.1247234,0.1055194,-0.0245845,-0.0290721,0.0172899,275000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,62,Health care and social assistance,Aggregate Wage,0.1390105,0.1967009,0.1868686,-0.0048783,0.0210051,0.145908,0.0105818,0.0156823,0.0167614,1990000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,62,Health care and social assistance,Employment,-0.0497622,0.2139143,0.0747296,-0.0807405,0.0359135,0.090536,8.271e-4,0.0133703,0.0172098,42232
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,62,Health care and social assistance,GDP,0.0333798,0.1513127,0.1366928,-0.0071713,0.0433896,0.1035725,0.0036912,0.0161172,0.0172899,3100000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,71,Arts; entertainment; and recreation,Aggregate Wage,-0.2363265,0.0489138,0.11173,-0.0534237,0.0817236,0.1509363,-0.0275699,0.032969,0.0167614,55000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,71,Arts; entertainment; and recreation,Employment,-0.2358999,0.0620542,0.045857,-0.1556092,0.0473915,0.0849802,0.0181134,0.0164156,0.0172098,2480
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,71,Arts; entertainment; and recreation,GDP,-0.2066085,0.0869416,0.0973806,-0.0716328,0.080412,0.1011185,0.0134791,0.020224,0.0172899,204000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,72,Accommodation and food services,Aggregate Wage,-0.1165664,0.1574534,0.1400749,-0.0330793,0.1376112,0.153144,-0.0080631,0.0297423,0.0167614,437000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,72,Accommodation and food services,Employment,-0.0794178,0.1194765,0.0592348,-0.0181692,0.0735999,0.0941134,0.0215974,0.0124993,0.0172098,19917
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,72,Accommodation and food services,GDP,-0.0507667,-0.0564081,0.104478,-0.0014434,-0.0020487,0.1048634,0.0087418,-0.0120795,0.0172899,879000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,81,Other services (except public administration),Aggregate Wage,-0.0771597,-0.0093014,0.1392404,-0.1067075,0.001925,0.141995,-0.0415543,0.0040757,0.0167614,295000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,81,Other services (except public administration),Employment,-0.0522321,-0.0090619,0.0617142,-0.0838103,-0.0100383,0.0904995,-0.015863,-0.0031287,0.0172098,9523
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,81,Other services (except public administration),GDP,0.0016865,-0.198314,0.1042671,-0.0603626,-0.0397301,0.1009095,-0.0026459,-0.0018174,0.0172899,638000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,Aggregate Wage,0.2106872,0.1587046,0.1084002,0.5405366,0.1318645,0.14861,0.5776775,0.0387888,0.0167614,24500000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,Employment,-0.3406359,0.0294159,0.047935,-0.3754149,0.0157804,0.0875581,-0.2132582,0.0029267,0.0172098,305
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,GDP,-0.4675221,-0.0159927,0.1003306,-0.510013,0.0694298,0.1004096,-0.2177715,0.0416977,0.0172899,29300000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,FR,Farms,Aggregate Wage,0.5726503,0.0240882,0.1491188,0.8170391,0.0517389,0.1817947,0.3925372,0.0510182,0.0167614,14000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,FR,Farms,Employment,0.1897102,-0.0420059,0.0664432,0.0933674,-0.0887429,0.0905898,0.06348,-0.0190807,0.0172098,4394
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,FR,Farms,GDP,0.1851658,0.1030784,0.1163931,0.1828299,0.0805975,0.0921901,0.1070435,0.0690236,0.0172899,295000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,GVF,Federal Government,Aggregate Wage,-0.1051104,-0.0648869,0.1287536,-9.69e-5,-0.1830354,0.1340641,1.92e-5,-0.0130851,0.0167614,582000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,GVF,Federal Government,Employment,-0.0228721,-0.0330554,0.0592938,0.0307143,-0.1146893,0.0889333,0.0056964,-0.0044138,0.0172098,5067
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,GVF,Federal Government,GDP,-0.0545724,-0.0575822,0.1178285,-0.0033717,-0.1210596,0.0986999,-0.00251,-4.75e-4,0.0172899,1250000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,GVL,Local Government,Aggregate Wage,0.0993876,-0.0705415,0.1492227,0.0316785,-0.0881044,0.140794,0.0099586,-6.044e-4,0.0167614,1140000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,GVL,Local Government,Employment,0.0767188,-0.049999,0.0659423,0.0155457,-0.0767727,0.0898471,0.0129242,-0.0068695,0.0172098,24763
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,GVL,Local Government,GDP,0.1192079,-0.1135665,0.1256009,0.0415914,-0.0952527,0.1013847,0.020951,-0.0127799,0.0172899,2150000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,GVS,State Government,Aggregate Wage,-0.0251705,-0.0183569,0.1337245,0.0177141,-0.0680124,0.1393955,0.0345557,-0.0043279,0.0167614,519000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,GVS,State Government,Employment,-0.0281524,-0.0264351,0.0586536,0.0037681,-0.074784,0.0902784,1.216e-4,-0.0106273,0.0172098,11112
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,GVS,State Government,GDP,-0.0404536,-0.0678905,0.1129563,0.0125031,-0.0785521,0.1020191,1.654e-4,-0.0171059,0.0172899,957000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,PH,Private Household Workers,Aggregate Wage,-0.1290801,-0.0907486,0.114916,-0.0482251,-0.0010555,0.1553655,-0.0332011,-0.0863257,0.0167614,27200000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,PH,Private Household Workers,Employment,-0.1915391,0.2387305,0.0607899,-0.0163797,0.0297144,0.089469,-0.0011051,0.0011367,0.0172098,236
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,PH,Private Household Workers,GDP,0.5488698,-0.1816775,0.1207139,0.7152174,0.0626204,0.148289,0.0677287,-0.0137294,0.0172899,26000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,PNFTOT,Private non-narm total payroll employment,Aggregate Wage,0.0251119,-0.0032529,0.1427865,0.0018473,0.0205385,0.1485776,8.384e-4,0.0041039,0.0167614,8960000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,PNFTOT,Private non-narm total payroll employment,Employment,-0.0223733,0.0131109,0.0588977,-0.0127566,0.0191019,0.0934323,0.0089545,0.0030839,0.0172098,199317
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,PNFTOT,Private non-narm total payroll employment,GDP,-0.0060447,0.0075375,0.1169347,-0.007378,0.0180681,0.1039642,0.0121073,0.0030969,0.0172899,24200000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,TOTAL,Total payroll employment (excluding military),Aggregate Wage,0.0222509,-0.0144469,0.1419761,0.0068695,-0.0079445,0.1464353,0.0042679,0.0021823,0.0167614,11300000000
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,TOTAL,Total payroll employment (excluding military),Employment,-0.0104418,0.003469,0.0596797,-0.0067639,-5.443e-4,0.0927325,0.0094646,8.972e-4,0.0172098,245194
2016,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,TOTAL,Total payroll employment (excluding military),GDP,5.942e-4,-0.0065576,0.117432,-0.0015659,-3.266e-4,0.1033573,0.0123186,0.00168,0.0172899,29000000000
2016,44140,Springfield; MA Metropolitan Statistical Area,21,"Mining, quarrying, and oil and gas extraction",Aggregate Wage,-0.2303106,-0.1476066,0.0897356,0.0613309,-0.029553,0.1431976,0.0206546,-0.02652,0.0167614,5477000
2016,44140,Springfield; MA Metropolitan Statistical Area,21,"Mining, quarrying, and oil and gas extraction",Employment,-0.0209818,-0.1784979,0.0521929,0.0742892,-0.0849099,0.0997296,-0.0595729,-0.0409702,0.0172098,110
2016,44140,Springfield; MA Metropolitan Statistical Area,21,"Mining, quarrying, and oil and gas extraction",GDP,0.3928343,-0.3591183,0.0971934,0.7375777,-0.0813562,0.1391832,0.0881013,-0.074949,0.0172899,24300000
2016,44140,Springfield; MA Metropolitan Statistical Area,22,Utilities,Aggregate Wage,0.1922758,-0.0305398,0.1763449,-0.0247366,-0.080162,0.1417548,0.0060962,-0.0122769,0.0167614,144000000
2016,44140,Springfield; MA Metropolitan Statistical Area,22,Utilities,Employment,0.2578644,-0.0546905,0.075416,0.0784413,-0.0814009,0.0915394,0.0212551,-0.0122399,0.0172098,1487
2016,44140,Springfield; MA Metropolitan Statistical Area,22,Utilities,GDP,0.2559561,-0.088696,0.1214252,0.1858782,-0.1073113,0.1050176,0.0079621,0.0364281,0.0172899,875000000
2016,44140,Springfield; MA Metropolitan Statistical Area,23,Construction,Aggregate Wage,0.1820665,-0.0788827,0.1450752,0.0387785,0.1827187,0.1663109,-0.0573989,0.0411899,0.0167614,705000000
2016,44140,Springfield; MA Metropolitan Statistical Area,23,Construction,Employment,0.0666214,-0.1459752,0.0563067,-0.1082317,0.1223501,0.0941649,-0.0213747,0.0242906,0.0172098,9580
2016,44140,Springfield; MA Metropolitan Statistical Area,23,Construction,GDP,0.0435907,-0.2115853,0.1049018,-0.1457118,0.0696872,0.100854,-0.0029613,0.0196446,0.0172899,1190000000
2016,44140,Springfield; MA Metropolitan Statistical Area,31,Manufacturing,Aggregate Wage,-0.0703842,-0.1797069,0.1171098,-0.0473242,-0.0768578,0.1424767,-0.0197333,-0.0244268,0.0167614,1340000000
2016,44140,Springfield; MA Metropolitan Statistical Area,31,Manufacturing,Employment,-0.110649,-0.1802888,0.0439104,-0.1049298,-0.057944,0.0880103,-0.0039532,-0.0225757,0.0172098,20836
2016,44140,Springfield; MA Metropolitan Statistical Area,31,Manufacturing,GDP,-0.1321397,-0.1185115,0.103993,-0.0889046,-0.1027975,0.0951215,0.0164853,-0.0338251,0.0172899,3330000000
2016,44140,Springfield; MA Metropolitan Statistical Area,42,Wholesale trade,Aggregate Wage,0.0214458,-0.0531071,0.1396088,-0.009611,-0.0272259,0.1448703,0.0245052,-0.0186788,0.0167614,576000000
2016,44140,Springfield; MA Metropolitan Statistical Area,42,Wholesale trade,Employment,-0.0185245,-0.0657086,0.0563271,-0.0321366,-0.0253922,0.090902,-4.538e-4,-0.0105832,0.0172098,8639
2016,44140,Springfield; MA Metropolitan Statistical Area,42,Wholesale trade,GDP,-0.0056396,-0.0400216,0.1105367,-0.0637615,0.0435333,0.1001206,0.0129386,-0.0051359,0.0172899,1710000000
2016,44140,Springfield; MA Metropolitan Statistical Area,44,Retail Trade,Aggregate Wage,0.0101415,-0.1165808,0.1285372,0.009689,-0.0361686,0.1428405,0.0241349,-0.0075803,0.0167614,920000000
2016,44140,Springfield; MA Metropolitan Statistical Area,44,Retail Trade,Employment,-0.0738731,-0.0359627,0.0587257,-0.0753351,-0.0191399,0.0906688,-2.095e-4,-0.0063729,0.0172098,29575
2016,44140,Springfield; MA Metropolitan Statistical Area,44,Retail Trade,GDP,-0.0793057,-0.0961263,0.1048297,-0.0710379,0.0043687,0.1002436,0.015483,-0.0107102,0.0172899,1740000000
2016,44140,Springfield; MA Metropolitan Statistical Area,48,Transportation and Warehousing,Aggregate Wage,-0.0495317,0.0192111,0.1322927,0.0029553,0.0445933,0.1484274,0.0071783,0.0065001,0.0167614,352000000
2016,44140,Springfield; MA Metropolitan Statistical Area,48,Transportation and Warehousing,Employment,-0.0862651,0.0714109,0.062878,-0.0495325,0.0529926,0.0937399,-0.014827,0.0114241,0.0172098,7563
2016,44140,Springfield; MA Metropolitan Statistical Area,48,Transportation and Warehousing,GDP,-0.0613161,-0.1180755,0.1045815,-0.058157,-0.0675109,0.0965987,0.0113874,-0.0028308,0.0172899,632000000
2016,44140,Springfield; MA Metropolitan Statistical Area,51,Information,Aggregate Wage,0.0457544,-0.2269312,0.1214732,-0.0236425,-0.0976966,0.1441262,-0.0489853,-0.0123105,0.0167614,211000000
2016,44140,Springfield; MA Metropolitan Statistical Area,51,Information,Employment,-0.0375547,-0.2507679,0.0472944,-0.0891331,-0.1440758,0.0893673,-0.0461647,-0.0267766,0.0172098,2982
2016,44140,Springfield; MA Metropolitan Statistical Area,51,Information,GDP,-0.1154085,0.1491907,0.1253447,-0.1274998,0.0309726,0.0986378,0.0199495,0.0171129,0.0172899,1060000000
2016,44140,Springfield; MA Metropolitan Statistical Area,52,Finance and insurance,Aggregate Wage,-0.1154825,0.013343,0.1335742,-0.0960998,-0.0083157,0.1411002,-0.0357036,-0.0146902,0.0167614,926000000
